comp_id,company_name,legal_form,legal_country,HQ_country,founding_date
7c572ef0-ff33-48aa-b613-5e55311d0895,Young-Hodges,and Sons,Romania,New Zealand,2016-08-30
770ea2d6-36ee-4892-86ae-b520d6c7ce2e,Haney-Moore,PLC,Brunei Darussalam,Saint Pierre and Miquelon,1977-09-21
a49c24c4-c388-426b-bc8d-af33ff5291cc,Nunez-Jones,Ltd,Barbados,Equatorial Guinea,2004-10-25
45185eda-16e7-4dc6-864d-08fba6c3b150,Crane-Faulkner,Ltd,American Samoa,Cape Verde,2003-04-13
10a0f436-3ebc-4e92-9cac-bf71dd107d94,"Lee, Barker and Burton",PLC,Sri Lanka,Cayman Islands,2000-04-24
dd754d6c-9966-40a8-9441-9e2a4201f4c1,Barker-Carr,Ltd,Botswana,Hong Kong,2005-12-07
a4038c6b-a9f1-4d92-aa1b-e53b4773c1c2,Burke Inc,Inc,Saint Helena,Faroe Islands,1981-01-31
48a51d35-2106-491c-8c23-11616b87246a,Rivera-Smith,Group,Latvia,Morocco,2000-11-04
9a0b0edc-a5cf-414e-98e9-a6913dcbeb4d,Moody Group,and Sons,Antarctica (the territory South of 60 deg S),Eritrea,2015-06-13
dd2260d9-9472-4322-b326-63e2d1a958ac,Crawford Group,Group,Ghana,Saudi Arabia,1981-09-13
4d4a4ebd-c341-44fe-84b3-2d95e03e1e2f,Murray Inc,and Sons,Poland,Thailand,1989-11-01
46425907-68c0-41bc-9ea9-fe06729ee6f3,"Barton, Stevens and White",and Sons,Gabon,Guernsey,2002-08-09
7c953e1a-ae59-49b8-b39e-4d13db91df78,Watson Inc,Group,Cocos (Keeling) Islands,Switzerland,1978-12-18
0b9d9e81-2988-481b-9273-cc7d1e424c38,Moore-Mendez,PLC,Lao People's Democratic Republic,Andorra,2021-07-09
9bb706f3-b3fc-40ef-9048-6dd5dbb6dd85,Briggs PLC,Ltd,Namibia,Vietnam,1972-12-12
7b32b403-1c76-4fe3-8364-ca415601f162,"Parker, Oconnell and Hardin",and Sons,Switzerland,Montenegro,1972-04-11
205e1cea-efc7-4e4b-bb47-d7eb5608a71d,Davis Ltd,and Sons,Slovenia,Tokelau,1992-03-27
ee513be1-de51-45d2-862f-4d1d27249490,Tran PLC,and Sons,Togo,Sao Tome and Principe,2009-10-16
82eae246-06fa-4f7c-8c9a-b417319ce5c4,Zimmerman-Jones,LLC,Central African Republic,Montserrat,2004-08-28
2cd57e1d-d22f-4123-95e5-0cf9818f67a7,"Willis, Smith and Brown",Group,Tajikistan,Chad,1987-06-01
159a2789-698d-402a-93d7-d9c02db2f7b2,"Rose, Williams and Hill",Ltd,Congo,North Macedonia,1974-09-25
c4538488-4d56-48a9-b22a-78f6cef37b85,Guerrero Ltd,LLC,Qatar,Romania,1986-05-09
3f72d92f-e411-4022-afff-08fb7c454baa,Roy Ltd,Group,Puerto Rico,Costa Rica,1981-03-08
4b35693c-3918-468b-bf80-929da15795d5,"Carlson, Curtis and Durham",Inc,Lithuania,Tokelau,2022-03-07
ce4569e9-009a-4d1d-8f4c-0d569b73076d,Phillips-Clark,Group,Iran,New Caledonia,1996-12-05
7c9c6f81-697c-46bc-a8b5-4e4a28fe0a66,"Hernandez, Boyd and Flores",LLC,Iceland,Samoa,1978-12-24
ce16632d-c580-40e5-925d-908381acedf2,Jones Ltd,Group,Syrian Arab Republic,French Polynesia,1988-03-18
29e2b65a-579d-4b16-9e1c-9b086cb1abf5,"Flores, Dean and Goodwin",LLC,Chile,Bahamas,2002-03-17
9f6e3c82-c30f-4635-91c0-630cb8e60c23,"Green, Powell and Clark",LLC,Lebanon,Vietnam,1981-06-01
0eb97077-6d16-4eb9-99f5-b6115fdbab9e,Russell PLC,and Sons,Taiwan,Benin,1978-07-16
3711424c-9784-4ef7-bc74-68e33ec9ee3b,"Burns, Turner and Flores",PLC,Norfolk Island,Tajikistan,1991-04-21
f55fe8cc-7c80-4f48-ab70-530d2da18b3f,"Yoder, Reynolds and Harris",Inc,Jordan,Svalbard & Jan Mayen Islands,1982-09-03
26927bc0-87fb-4008-8da3-a90ce8a2ba0b,Deleon-Ponce,PLC,Niue,Nicaragua,1985-04-01
d45fb5b6-ecf1-4210-a6fa-91ec83d86acb,Barnett and Sons,Ltd,Moldova,United States Minor Outlying Islands,1995-03-20
84cab63f-e5a5-4618-b751-89b989bf4a49,"Williams, Hoffman and Marsh",and Sons,Germany,Togo,2022-12-28
74a15a95-b572-4dea-bc92-9cdb6fbb3f7a,"Robles, Small and Juarez",PLC,Niue,Cook Islands,2008-03-17
30a657eb-0ced-4a90-aa04-12b5324c38ad,Luna and Sons,Inc,Macao,Bahrain,2018-08-06
09a22585-5b9a-470d-a862-ad33a184c822,Ramirez Inc,LLC,Rwanda,Taiwan,1972-08-20
cac8a415-dec9-49c0-ae9c-d87606fd54e1,Hunt Group,LLC,Cambodia,Nauru,2002-11-08
7d6a0102-9f87-4630-af4a-fd536175cb8e,"Smith, Pitts and Anderson",Inc,Faroe Islands,Suriname,1982-04-29
414427e4-b628-4cee-9407-be2cd5d7c330,Johnson Ltd,and Sons,Yemen,Netherlands Antilles,1992-10-25
1477264b-714f-4f2f-a2aa-96c4a6d4b432,Thompson-Dalton,and Sons,Russian Federation,Albania,2016-02-12
a0501836-ecf2-446a-8ad8-71a70c153b81,Barnes-Castro,PLC,Taiwan,Senegal,2023-11-04
e4fc340e-bac7-4758-9083-40b4fc829c48,James Ltd,Ltd,Hong Kong,Jamaica,1981-04-02
0dd2a022-f430-469f-af67-7341ec2b4a60,Browning-Cantu,PLC,Hong Kong,Moldova,1979-12-27
8c7ec9fc-0b2d-4623-ab8c-4465cc69c15c,"Barnes, Silva and Baker",Group,Philippines,Wallis and Futuna,1981-10-14
d9532d35-d8d9-4c18-9a85-6a5fb706a666,Lewis-Walters,Ltd,Angola,Lao People's Democratic Republic,1978-03-28
44a8cca3-d4f9-41cd-bfe0-2cb7f916b9d6,Robinson-Hall,Ltd,Monaco,Denmark,1980-11-23
6dc6cd0f-b38a-4538-8c7f-6f73cd16225d,Lee-Bell,Inc,Christmas Island,Burkina Faso,1996-06-29
5028440e-7ffa-4e92-91b5-f06f76edc584,"Scott, Martinez and Fleming",Group,Spain,Egypt,2021-04-27
fabb6de2-27ef-475a-9fe0-be92541df54c,Carter-Bradley,Inc,Maldives,Tonga,1971-02-26
10af2c16-ca79-4088-a790-4c1b30bb0179,Smith-Serrano,Inc,Cook Islands,New Zealand,2003-07-18
e77b4e22-d916-4e2d-8c5d-603e72b581c2,Cooper-Wilson,PLC,Iraq,Antarctica (the territory South of 60 deg S),1991-08-30
590a9277-bbe2-4f1d-9ba1-6b72165f9efa,"Allen, Jacobson and Gilmore",Ltd,Finland,Mali,2013-08-18
b62b595f-630d-4a80-9f5b-f1ebc3380771,Davis Inc,Group,Guinea,Thailand,1997-06-09
78581333-98c7-4708-9685-56861847382a,Johnson Ltd,and Sons,Cook Islands,Chile,1983-09-21
13b5415b-8883-46e3-9f9a-200d1a187940,"Little, Martinez and Richard",Ltd,Afghanistan,Wallis and Futuna,2004-12-29
1583edc4-f52b-4fe6-b3e2-632f5c474daa,Horton and Sons,PLC,New Caledonia,Mexico,1971-09-29
9bc201cc-00f0-4467-b3d3-b65adfab9a09,Diaz-Jenkins,Ltd,United Kingdom,Gibraltar,1975-05-13
92bc342e-018a-4de3-8585-cfbfd5ba7a55,Murphy Group,Inc,China,Netherlands Antilles,2008-01-06
484273a0-4849-4b64-b34b-4bb73d9fe36b,Tucker Ltd,PLC,North Macedonia,Albania,2014-12-29
e14968bc-e20b-43e1-946f-0bdacac05343,Smith-Harris,PLC,Kazakhstan,Trinidad and Tobago,2019-12-23
5e0b40fe-b521-4383-bdd9-ae4cd568336b,"Burnett, Hunt and Frank",PLC,Mauritania,Djibouti,1989-04-01
113b0cc0-f411-4b97-a117-8f91180b7360,"Stokes, Young and Jones",PLC,Morocco,Serbia,2005-03-31
f6c6c860-7962-46b7-b642-78bdb6d4a6d0,Wilcox-Cummings,and Sons,Albania,Grenada,2020-03-01
b43f837c-73a1-46f9-ade9-af34f8115f57,Christensen-Blair,LLC,Netherlands,Paraguay,2006-11-20
d8ea9e08-f860-40ac-9dab-38a559e5f033,Dougherty-Thomas,Group,Nauru,Barbados,1991-10-17
6076966d-bd26-4fa7-bf67-fd028d21a3e3,"Mccoy, Mcintyre and Newman",Inc,Mali,Nigeria,2008-06-12
d4d63e31-8b98-4ebb-961b-8b75f2032fd9,Smith-Mack,PLC,Oman,South Africa,2015-12-27
4d6b7f31-7674-4a24-9411-ac04fcb3d2f0,Hunt and Sons,PLC,French Polynesia,Cuba,1995-06-29
9eb7be16-2e62-4f6d-8745-985460aa6f6f,"Nelson, Guerrero and Atkinson",and Sons,Guadeloupe,Cape Verde,2010-05-15
55547dff-be77-416b-9b70-35667dfa46ba,"Vasquez, Lopez and Moore",Inc,Montserrat,Burkina Faso,1988-09-12
8b687cde-35e9-4a4e-a7b2-eec35a029c5d,Henry-Werner,and Sons,Cambodia,Ecuador,1998-02-19
7ee980df-fd1f-42ad-9b98-3c9fe51534c9,Garcia Ltd,Group,Greenland,Malaysia,2014-04-09
d6bf254d-8c78-47ae-9158-6da0f994b813,Johnson-Olson,PLC,Norway,Jamaica,1988-06-08
3ec6c6a8-0a12-4116-8d61-b101ec31238e,Rhodes-Gill,Ltd,Burkina Faso,Cocos (Keeling) Islands,2004-02-06
bdbd378c-0b53-4c65-bb33-46652de650fa,"Carter, Galvan and Lee",Inc,Gabon,Holy See (Vatican City State),2004-05-03
54cae66f-cd21-440b-9a11-73889cded987,Fisher-Willis,Ltd,Monaco,Nigeria,1988-09-18
bffc0a62-25c6-4f70-9a65-031fc5abf5f4,Frazier-Thornton,Ltd,Colombia,Tajikistan,2016-04-06
646dd535-c076-4300-a120-0884c0ed0fb5,Young Inc,Ltd,United States Virgin Islands,Dominican Republic,2011-05-01
50f3e5af-5c1d-44f7-b31c-11663b81fc01,Morales-Goodman,LLC,Niue,Denmark,1989-09-03
8b5cfa3d-1998-4e6d-ab97-0aafcd542bda,Larsen PLC,Group,Mexico,Seychelles,1989-09-23
4fd1af9f-d710-41b2-a123-0052fbc49e1c,Allen-Brown,LLC,Bermuda,Mauritius,1994-08-21
1c09020f-9ab8-498e-8fd7-20a64166a491,Rice-Griffith,Inc,Taiwan,Greenland,1992-06-17
cca7656c-4247-4508-ba1d-ef76ce68000e,Grimes-Gardner,Ltd,Kenya,Bermuda,1999-11-24
73d8411c-b42f-48b1-9844-c8716ef9f9f7,Caldwell-Caldwell,LLC,Nigeria,Benin,2013-06-19
9edf261a-c365-4971-ae67-e093b8423553,Oneill LLC,and Sons,Saint Lucia,Nigeria,1974-03-29
2008ae4d-e31d-47c4-9ae4-e434c5dd289b,Cox and Sons,Ltd,Belize,Romania,2002-12-08
10975f15-2125-4860-9847-72f2f3b4e762,Miller-Buchanan,PLC,Timor-Leste,Belgium,1980-07-07
60b3a683-47dc-4c07-8576-cc3b1638fb3f,Humphrey-Chen,PLC,Myanmar,Faroe Islands,2006-12-19
e055f7a0-3366-4289-85d7-6d64ae35818b,Owen-Torres,Inc,Mexico,Sierra Leone,2017-10-25
0b064864-a3be-4c8d-8ec2-9ac2b3ee88b5,"Brown, Moore and Murphy",Ltd,Qatar,Heard Island and McDonald Islands,2010-09-28
6790bdfd-5de9-4537-bc76-b7cf9bdaaca1,Molina Group,Group,Indonesia,French Polynesia,1991-08-11
6286217e-4edc-4a1c-88df-46c7d51ce3cb,Weiss-Douglas,Ltd,Botswana,Nicaragua,2012-02-15
c18234bc-d2a2-4cd0-b6ac-22e039d18440,"Schultz, Macias and Brown",Ltd,Cuba,Mozambique,2016-07-26
bca0db31-1355-497b-b53d-6824ba612ca1,Hernandez PLC,Ltd,Venezuela,Iceland,2001-01-20
4e2c90d5-1010-470f-b1e0-50b874ad5bfa,Reyes-Patel,Group,India,Madagascar,1984-02-15
9f08e544-2ba6-460a-9133-087763438b2e,"Hall, Jones and Wilson",Ltd,Trinidad and Tobago,Comoros,1997-01-11
c955fac5-49de-4a6e-a09a-84f67dd51fb1,Webb LLC,PLC,Ukraine,Cocos (Keeling) Islands,1978-06-25
42ccb2a2-9259-4629-96d4-77dddcb645ff,Lambert Ltd,LLC,Croatia,Fiji,1992-08-16
868bef86-9fa2-4f76-a54e-920d0f1a7036,"White, Thomas and Jones",PLC,Papua New Guinea,Guadeloupe,1980-04-06
88e6e845-0d53-48e1-b9c2-3efffb49829e,Blankenship-Hughes,LLC,Spain,Somalia,1986-07-08
2d1faa23-b317-4cae-b29d-8dba22e2f8d5,"Williams, Adkins and Reed",LLC,United Kingdom,Togo,1975-06-28
17e44d24-dc31-4fb8-a819-f6c1c7220b7b,Montgomery-Jackson,and Sons,Kiribati,New Caledonia,1993-01-02
1fa072bd-73bf-4b6c-ab1b-1b44e51da9d9,Davis Ltd,PLC,Switzerland,Ghana,1987-02-21
cadb3b9e-d595-4b3b-9130-fab3b48ad8aa,Henderson-Brown,Inc,Montserrat,Congo,1971-01-15
9731ca56-39bd-4378-a2fc-586a08611bfd,"Rowe, Young and Johnson",and Sons,Papua New Guinea,Algeria,2020-08-20
5b1c256e-ceb8-49d2-908e-1966baf2927c,Lucas-Harris,LLC,Russian Federation,United States Minor Outlying Islands,2008-02-20
3ecc4837-3d27-4ec3-a27d-d5b8b09f7c14,Schroeder-Allen,PLC,United States Minor Outlying Islands,Christmas Island,2007-02-21
045b2672-e314-421a-9dc0-4b775d6d6b25,Santiago-Rangel,and Sons,Mayotte,Palestinian Territory,2004-12-14
c4b76fb9-2e65-4486-abf9-4998919db790,"Garcia, Stewart and Smith",and Sons,Bouvet Island (Bouvetoya),Micronesia,2000-06-22
e299aba9-fc47-482e-869f-56af972e9b51,"Khan, Evans and Landry",LLC,Central African Republic,Benin,1985-05-02
f3825b7a-9e43-410a-8448-7fbbcecb50ab,Yates-Johnson,Group,United States Virgin Islands,Malawi,1974-04-09
fdb67c72-4b70-4fff-bc04-bdd91ddadeaa,"Stephens, Mora and Clark",PLC,Namibia,Trinidad and Tobago,1990-03-14
743bb737-56f7-4428-ab6a-649d571c1f2f,Mason PLC,Group,Cook Islands,Kenya,2022-02-23
cb4c409e-90bd-49c5-8e21-c3be2efc2355,Phillips-Wolf,and Sons,Sudan,Reunion,2001-12-09
5f6b0d2f-fda4-404c-9a77-b15b2f6c462c,Roberts-Gallegos,and Sons,Western Sahara,Turkmenistan,2009-09-30
04e9d991-2637-4731-a4e8-41431363300b,Allen-Lloyd,LLC,Latvia,Mayotte,2007-12-20
6f870cb6-ca34-4f68-987e-8f3ffa4c9b9b,Ramirez PLC,Ltd,United Arab Emirates,Lesotho,1971-12-11
a2699471-ece1-47e3-a621-2f20cdf03061,"Flynn, Miller and Harper",Ltd,Angola,Germany,1995-08-10
4dc72614-bdd0-4f7c-90d7-32c1cc8c1f7f,Kane-Cook,Inc,Algeria,Bolivia,2010-05-24
87c883cc-6bf0-442f-95f0-f1e4253be946,Brown-Miller,and Sons,Jordan,Hong Kong,1978-05-18
ceaf198b-56e2-4131-a1a9-8810edeb596f,Olsen PLC,and Sons,Turkmenistan,Guadeloupe,2006-04-26
0ffb3f1d-dad5-41b1-b355-0a056572cbaa,Mayer PLC,LLC,Northern Mariana Islands,Papua New Guinea,1995-07-09
1d0efb9a-de89-4016-82a2-0a3a880b5614,"Cobb, Tate and James",Inc,Korea,Hungary,2021-10-15
b450138f-ffc7-4af1-be5e-42ad740c5a4e,Thompson-Garrett,and Sons,New Zealand,Botswana,2018-08-24
eecb8fec-5222-4242-9546-c534b5aa35af,Welch-Hickman,and Sons,Guinea-Bissau,Jamaica,2001-03-09
3d3beb54-505d-4fab-bd4a-1d580d67e2d7,Hatfield-Kelly,Group,Guatemala,Cocos (Keeling) Islands,1973-11-09
4becd865-903b-4063-8f8b-10000a404807,"Barry, Franklin and Jackson",Inc,Philippines,Gibraltar,1981-05-03
61958259-07ce-4b7b-81a4-404705f3c2bf,Hayes Inc,Inc,Ireland,Papua New Guinea,2010-06-13
a273c942-798c-46c0-b4ec-56df368d5bcd,"Bradley, Zhang and Burch",Inc,Liechtenstein,Greenland,2020-03-28
16b7357b-7fe6-421a-8778-792d369188e8,Hancock PLC,and Sons,Iceland,Liberia,1972-02-14
9482d259-68af-487b-8f67-1c9277f72622,Lopez-Gallagher,and Sons,Djibouti,Togo,1999-07-06
759e0cea-ec70-4ceb-8988-5d530f61fa07,"Stephens, Long and Eaton",PLC,North Macedonia,Marshall Islands,2010-10-04
43709b52-6621-457e-a5d7-7e8972ca9962,Bailey Group,LLC,Chad,Czech Republic,1978-11-16
9fdb8202-2afa-4005-8a60-7eca696e2663,"Armstrong, Johnson and Henry",Ltd,Cote d'Ivoire,Tokelau,1970-10-13
d2251daa-2efd-435c-9ced-b54bfd467f78,"Martinez, Floyd and Cruz",PLC,Armenia,Guadeloupe,2006-11-30
3aacfff8-64a4-4c73-9daa-7cd6e7a88ee5,Griffith LLC,LLC,Uganda,Bouvet Island (Bouvetoya),2007-12-26
6c12ac82-333c-42f6-826b-8522c3e779fa,Pena-Parker,LLC,Western Sahara,French Polynesia,1994-06-23
beffe2a5-692f-4555-89c9-23634957e8e4,"Scott, Murphy and Wheeler",Inc,Singapore,Faroe Islands,2017-05-22
a2013ff7-5174-4cc3-8767-8456a19c3acf,"Rios, Rush and Gray",PLC,Venezuela,Estonia,2015-07-13
cba1afbd-4d71-412f-a7ab-8c3d97c2e6cb,Murray-Lee,and Sons,Myanmar,Brunei Darussalam,1975-01-27
b370da5d-5cd2-4dc2-b602-f0aefe2d825e,Reeves-Roberts,Group,Cyprus,Bangladesh,1986-02-02
0fe4b2e2-cfd2-4c3c-a97c-0db1bf160910,"Mccarty, Green and Zamora",Ltd,Barbados,Cambodia,1979-04-07
f5934e2c-fd6e-4c48-ac74-170cce14bd65,Lambert LLC,Group,Belarus,Chad,2002-10-30
8005a1c2-7bce-4b4e-a9b5-daaae815b650,"Lam, Khan and Ortiz",Ltd,United Kingdom,New Zealand,1970-06-05
faab514b-e7e9-4e6f-965f-32b6701579b3,"Pope, Rios and Bell",PLC,Ecuador,Hungary,1982-12-31
cb3161b2-121c-4580-82d8-28bddba484c2,"Rodriguez, Sanchez and Massey",and Sons,Faroe Islands,Montserrat,1992-07-21
4a89d322-09ca-4fee-a666-c7b12147f910,Stevenson-Robinson,Inc,Turkmenistan,Rwanda,1997-06-17
77ef7ed8-5284-4d2f-a83e-f4fb116b4fc0,Williams-Hodges,and Sons,Brunei Darussalam,Ukraine,1997-11-02
5ab6adbf-f238-41c4-91b1-4b0ed147dc32,Sanchez-Humphrey,Inc,Bolivia,Malta,2022-09-25
5b9755b8-83a7-4ad1-baca-4fd812b5f893,Taylor-Johnson,Group,Guinea,Pitcairn Islands,2008-02-23
41dc7d34-b3de-49ca-b162-9c6be9c0583f,Hill Inc,and Sons,Uganda,Somalia,1977-02-05
969364b8-f82e-417d-8234-0b2951587512,Ellis PLC,Inc,Grenada,Belgium,2005-03-06
5d1900aa-4715-42ab-adca-d9ef4e6dd430,Miller PLC,LLC,Thailand,Maldives,1986-01-29
df638c55-3908-423f-b808-eceeff58235e,"Stewart, Mays and Harrison",PLC,Bhutan,Benin,1971-07-12
de779167-cc3e-4460-a2fa-2a9ed462056f,"Barrera, Reynolds and Wright",and Sons,Serbia,Belarus,1996-06-26
eb31610f-9f26-45d0-8f10-5aace4a820b4,"Morales, Fisher and Barnett",Ltd,Venezuela,Georgia,2010-11-15
a47becc6-3832-45e8-b5f0-6d3fc4c1cd6a,Chase-Ferguson,PLC,Barbados,Vanuatu,1987-09-25
b502880a-1880-42eb-a6b4-2648167190d6,Smith-Guerrero,Inc,Nepal,Iran,2022-08-06
0e6437c1-9941-4ca8-be6c-1896118cdd1e,"Galvan, Robles and Gillespie",LLC,Croatia,Congo,2007-06-07
726e0d81-5cbb-4f7d-b26a-d099be997240,"Bradford, Castro and Cooper",Group,Gabon,Saint Vincent and the Grenadines,1981-12-26
40c9f41c-6065-46f6-ab64-eeff43796287,"Hernandez, Merritt and Reynolds",and Sons,Malta,Pakistan,1985-05-12
3daa8e3d-2ed3-43fd-90ce-1f829eb24cec,Jones Inc,LLC,French Southern Territories,Anguilla,1979-04-23
86ffd38a-b075-4711-8f46-53ab02f9c48d,Parsons-Baldwin,LLC,Niger,Martinique,1970-04-21
b443a259-1e69-469f-8d1c-cb209c9c0c4d,James PLC,PLC,Brunei Darussalam,Cook Islands,1999-01-20
035b483e-2f15-4cb8-bed6-f69e73021058,"Marshall, Duran and Sandoval",Group,Chad,Lao People's Democratic Republic,2011-05-06
28243847-4670-4e6d-bcf4-f237e4e1ff51,English and Sons,PLC,Algeria,Luxembourg,2022-09-13
c2523f81-deda-4cfa-99fa-06063be49b6e,Stevens Inc,Ltd,Iran,Gibraltar,2002-09-01
ef6fab67-fda1-493d-8d26-74f6a5432e25,"Gibson, Johnston and Park",Group,Botswana,Cocos (Keeling) Islands,1970-01-11
8c9ab231-3d55-4923-959d-20e60638fcd8,Buchanan-Camacho,LLC,Montserrat,Ethiopia,1984-03-02
5436506d-400e-408c-8516-768146a11e5e,Torres-Garcia,Inc,Niger,Ecuador,2022-11-04
94bd0622-907a-487a-bca4-b97598d68411,Montes PLC,Ltd,Hungary,Bolivia,1981-02-22
2fea2743-e763-41ac-90db-002cefbb74ac,"Chandler, Williams and Osborne",Group,Honduras,Egypt,1984-07-01
38f7b26d-f60c-4d34-9aff-324bf6c35da8,"Morales, Ho and Peters",LLC,Moldova,Tunisia,2024-09-21
1959d5fc-a339-435a-871b-e5ce95505a79,"Smith, Davila and Allen",Inc,Bosnia and Herzegovina,Mongolia,2023-06-30
1cd042aa-eb0d-40a8-8582-d64b4bbdf4cc,Brown LLC,Inc,Nauru,Lesotho,1974-07-28
6114aa16-de1d-4d03-93a3-682e1f16b925,"Smith, Finley and Mann",Ltd,Chile,United Kingdom,2006-07-16
1390fd00-04d4-4cb5-9dd5-d6375319c726,Russell PLC,PLC,Indonesia,Turks and Caicos Islands,1987-03-24
2f49c844-23c6-47f7-83aa-d15f18793565,Perkins LLC,Group,Swaziland,Guam,1996-09-21
c01feec2-d833-4359-8ea3-a4f7485bc62c,Mccormick-Wright,PLC,Russian Federation,Namibia,1990-06-01
852e7358-7b9d-496e-8095-f5368be0b69d,Reid-Brown,and Sons,Cyprus,French Guiana,2017-09-08
64e3c205-1099-446e-ae64-bb17213aa554,Clark Inc,Group,Tonga,Tajikistan,2014-11-18
b122f10c-04cf-44d7-ab7d-fe0620e60c67,Rogers-Lawson,LLC,Falkland Islands (Malvinas),Bouvet Island (Bouvetoya),1980-06-10
58cc6de6-535f-4757-b2ee-e663d091cb68,"Nunez, Caldwell and Gonzalez",and Sons,Papua New Guinea,Mexico,1991-09-15
ea17759b-3cba-43c6-88c8-c606b4785c7d,Fuller LLC,LLC,Ecuador,Lithuania,1985-06-03
70765bcc-345f-4a9b-8590-00d8315f2adb,Miller-Cole,Inc,Afghanistan,Honduras,1998-03-06
02b73f7e-605d-4035-866d-e4d91a90214d,Barnett LLC,and Sons,British Virgin Islands,South Africa,1996-02-27
12d05ea8-fa19-499d-bf75-9feb69d70c65,Wilson-Edwards,PLC,Yemen,Madagascar,1996-04-21
6177c686-6492-4c7f-a8c5-c2008fed8b36,Harrington Inc,Group,Belgium,Saint Pierre and Miquelon,2002-04-05
52b2a6dd-7f10-4d54-b815-c78634b6da26,"Murphy, Berry and Webster",Ltd,Greece,Nauru,1992-05-28
c1752c74-83fa-4ea6-b6f0-92ddc6d99b14,"Hill, Cowan and Serrano",and Sons,Namibia,Cape Verde,1983-06-29
f2dd39a4-6dff-4b34-96fb-80f78dd5d2cc,Oneill-Murillo,Group,Monaco,British Virgin Islands,1971-01-15
4da205fc-336b-4446-9b87-4ab9803165d1,Dennis LLC,Group,Panama,Aruba,1990-11-15
a2426e15-b1e0-4e91-bfa8-b2e8162e0b6b,Yates and Sons,PLC,Saint Kitts and Nevis,Aruba,1981-01-26
7d6ca22d-a491-44d3-992c-85a2d31a1ee2,Harris LLC,Inc,Bahamas,Senegal,1986-09-06
5ef576f4-75e6-4c96-9a5e-938ac281737a,"Blake, Frye and Hawkins",Inc,Sudan,Canada,2014-06-26
676d3387-72f4-4dc2-99f7-2d712e297d8d,Cunningham Ltd,LLC,Bolivia,Poland,2014-06-05
1aeb3654-a776-4807-a9db-a1b1f8b13af4,"Owens, Santiago and Watkins",Group,Armenia,Sao Tome and Principe,2015-12-05
e9de8eb1-3def-43bf-b8ed-99cca17dea2a,Graham-Miller,LLC,Reunion,India,1972-03-18
9b151202-00ae-432a-8bfc-6d6836b7316a,Dodson Group,Inc,South Africa,Kazakhstan,2002-02-27
656c5bfb-8a89-483c-ae06-e629c4e9afdf,Davis-Smith,Group,Montenegro,Central African Republic,1979-05-30
5ff6c2e2-63e5-4693-b007-6a15487fed88,Vega-Oliver,and Sons,New Caledonia,French Southern Territories,1993-08-14
8bb8d5a4-9d59-415b-832d-aa5d5caeca6f,"Shaffer, Mejia and Warren",Ltd,Thailand,Albania,1990-11-27
e74a04dd-1df9-41d4-8685-8512b2d58159,Oconnor-Hunt,Inc,Benin,Andorra,1990-06-20
ff61625a-9f7d-438a-9024-3a8c6454ee91,"Adkins, Harmon and Sanchez",Ltd,Lao People's Democratic Republic,Uzbekistan,2008-08-11
241572a1-b944-4add-b80f-ec05fc204d11,Reed Ltd,Inc,Samoa,Iran,2017-02-14
395bfd24-23fe-40d2-bc5b-49c15157f703,Casey Group,Ltd,French Southern Territories,Cote d'Ivoire,1979-05-14
c4a7db65-d341-4a8b-85af-8a9321d42a26,"George, Sherman and Lopez",Group,Paraguay,Kenya,1985-12-21
