share_id,comp_id,owner_id,percentage
7adcf9d4-a7a8-43f7-a8b5-ee8c73986a3e,b7e57aca-b44b-4076-8b5f-637b50c5493f,639f96a5-822f-4a15-be68-7c816a330e00,16.0
ba2fe602-38f5-4c51-af96-024481a515b7,08a211cf-cd66-4262-97be-10356d97aeb9,b963228d-0236-409d-8e55-c9b0141833db,23.1
6c74e856-dfa9-404f-8785-05083bac01bd,55c57650-10b5-4d5c-b7c9-857b35f9bd2e,c26d7844-ed0f-4e1b-abae-48f64d001b10,0.56
f2ef8e16-d6a8-4888-81bd-d7eba4af29e0,1c962f70-d8cb-4968-96fe-3d00b44f43d4,b41b74f3-f25c-48ee-87f2-d25109577fdb,16.57
a7a51809-f0cc-48f8-8111-448a5392446a,15e6b329-7f7a-420c-a0d1-f459790aa79c,b0fb3c93-facb-4a3e-a793-e4d9f3749c49,22.12
af7b5dd9-e4b0-42ba-8062-092c5836bf33,0ca6bb05-29bb-48de-8074-c9e2b6d318a9,30cd2acc-d73d-4fe6-80b3-6b7a83cf7ae9,3.47
1d2de9b2-252f-41ba-a3f9-b9def9a1bdd2,9cdcb6cc-9385-4d31-ad6a-1fcb09651e94,60009cf2-d096-49d4-b8b0-46e79be8d8be,1.08
1ac249ac-ef3c-4041-97ea-dd2c5572d920,1f27fb1c-5299-47d8-b13a-82b6cf84d07f,56ae9471-5b39-42eb-9312-2792b4dfc6bb,6.14
c98f48e5-b098-432c-86c8-d63f57032c73,bf00b937-8464-4613-8359-8edc908e37dd,e4b94e0a-c8c3-4959-89ed-e686de6c8b73,26.15
6da56ca5-00e2-445f-83aa-4202f8fe1c88,1764af46-d84c-4200-9991-0e6a06d40dcb,a2626bb3-537d-45a5-a40a-b052a30323ad,12.56
f64971c1-5f2f-4a30-a90a-0bd33c437480,fcc62098-b0c0-4c99-8293-0e85d79b4c4b,6a0def97-34da-4da9-ae1c-e756443a7e60,6.57
880532f5-59d3-4be4-8f89-946882cfa756,9b4e563b-bc6c-43f7-8716-52f86123f4d5,863185d7-cb28-4a8d-bba2-5a73be20872d,17.09
a311d530-0972-435f-8f30-efc907c7a33b,db6b7598-7582-4afe-9c8a-8169e6abb03e,d7c74876-ae14-4ba7-a441-c678cee8addf,25.88
81c748f1-e37c-47bf-a70c-bdff64676c4a,04734b9e-d181-4157-aaaf-5de599ba7cb7,b8b19e96-22ba-4d1c-86d7-bbcecc6aedec,3.67
0983cf88-9724-4b0a-b2ad-432647b41da9,032bf8a4-e8da-4aa2-a417-df0672853ca2,1a0ac892-8a27-48ea-ab17-fc3998e04396,1.84
ceff0a91-4abb-4ac8-9fbe-a055d4fdf3fc,3505e42c-c841-4f6b-8821-c22be6c036b9,339ffde5-7368-46e8-baa7-feba2eedba56,24.39
23e2858a-c095-4cb5-b623-2ccd76223816,c6c2528b-f17c-47c2-9ee5-c17cd05a7059,b4cbb614-b2e5-4d05-b933-adafbf72fda2,20.27
12fbba11-0f31-4d19-b715-49f0d5d059ee,f1ef7afd-a60c-4453-9daa-34d216a4ac79,8088856a-2ffe-458c-8f23-b6a8eb9eed0b,10.4
e219fae2-34a5-4da8-a44d-a592566bd677,48b29c2e-6660-466b-9c25-b4f941209554,1be0a850-cb69-4667-9aac-663f00431a0b,24.48
fb94bec4-ce20-4a20-99ec-ca0d21541ca5,eeb24559-3931-4a07-b280-da5f9d4d9d30,6190bf54-6a1c-4780-9d08-571683e6e65b,18.61
5494c8c3-b3af-4d07-9832-6fece91b1b17,a49912d8-44ae-4d39-9174-b2a7bbf142a3,d768a443-f216-48c8-b2de-f0d0fbd5bba2,10.71
a68f2feb-dee6-43ad-b836-2e4c1dc1e774,b9eaac41-d12e-470f-b32d-6c5578877700,f90c128c-da33-42a1-a270-efe85f2a3dd7,22.86
be465018-7912-42e8-b889-95cab1fe3964,9ecda809-5118-433b-b826-36bec1b00feb,df2291a3-7276-4caf-be59-6135983fba25,22.79
2d3a4d11-855e-474f-9a18-1c5fd93e3ccd,ca885f26-a674-4d20-885e-d40270e3844c,c2a58c64-759f-49bf-afbf-08113e74870c,19.22
899209ed-8fdd-4eb7-b1b5-0b91a66d047b,785920a2-41a6-448a-a76a-c850d455bdbf,f3ee12f4-7189-4850-a78a-84e8c69e1f4a,3.24
82f790e3-5d1e-419f-977a-54b8d7d80666,d94483ec-3d01-4bf8-a2d8-73435707ef0e,b31ea796-5f86-4ed0-87ab-af288eb42780,23.12
88ba096d-7250-4718-9486-380ada771c5e,23675707-0c30-4ab8-aace-76d0e491111c,a9b5ebab-f1f4-4ee4-93ad-8938cc9be5f2,9.83
a1c35051-e502-477c-81af-dedbd18c6a26,4c2cf69d-e5ce-45d2-9c7f-3647513885bd,0acecbdb-f0d5-466c-80b4-1f70500b25d4,15.74
20ef91ef-8397-4523-9396-1a0f89b64510,c80dad2f-c5b9-44f2-bfa8-728d63881ea8,c7e6e031-8044-4f7e-8fe1-205e01970d9c,13.91
dc23d79d-3cce-4a80-9966-84beb30a15ff,0ae1aad7-c1e1-4587-84ce-66dfa9094fdd,8ab01eca-fcd1-4c62-931c-2a1794f75bc4,4.7
b22a5336-1582-4ba3-b137-4a7fb76a05d4,cb441a16-5075-48e2-ae4c-155854c2d842,4b821d0e-b3dc-4961-8cfc-d47186a4556e,2.72
e1f80c97-9d4d-4ab3-bdd9-037620f1730d,e24925e0-af7f-4bf8-a5df-091a272b73f2,87770a27-f267-4eb9-ac01-0fece8578c84,2.82
47ceb495-8637-4885-a9fc-e3ea7c447047,360bb0d4-9bc9-4945-8ae9-9d35aac0903e,cabd6963-efd6-4583-98bb-78b21cd764f9,24.97
c59d55d0-66cc-4294-b603-f6aa158a9b1e,9e527172-d192-45f2-bfc9-63696c6a1682,897a951e-0ec3-4da6-afe0-4874736c979e,4.73
17d0cb3d-68ac-42d7-bfba-b5b84477c897,39efe4c7-129f-4b61-ab2e-f199e6a38827,6c576349-2401-427c-ab69-497b513c5fc5,21.72
068dff4f-42ef-491f-a765-411c68f75831,c1cc6bd2-b489-459b-9b56-f6b83e9a0510,a205018b-4c8b-4a94-9fd3-2c669fe1e3da,11.89
c4aff877-a6b6-47e3-b527-37b282399fe0,fb67d3c4-16b8-45fc-8275-68c7e82a4b90,39f3de5b-13f1-4c7c-8c73-bdff468ab2f7,16.54
df24e936-a17f-4146-b6f8-f1b0cf39dda8,df21c63a-2051-46b7-8f67-55f980c0c2d8,6f93b393-ebe3-41c3-af76-ee684431585f,21.72
803fc1d3-31b2-4bda-9164-e78bea008f46,af3ecd11-0cfb-4080-8689-ba982862b4b7,0f549c16-5c05-41c2-bdc5-335bfcc7d099,1.92
93b43ff0-59bf-4898-8263-f8f9df7c1f42,5d811c1f-0aed-4306-a1d8-db83509866ba,9282a5fb-1fe9-4116-af2a-2fc942cc2ed7,10.34
13742c7f-8ec7-4a9a-b19d-4e0b1e4b82d7,abde634b-d951-4250-aa13-880810a5b517,44a7aa0d-858a-4db1-b3bc-9047daa00013,6.92
29ae5eeb-cc2b-4dbc-8a0c-0e9bf119069e,51f7b3b0-7715-4050-9479-143e5cfdf6a2,16aa9689-8e4f-4f6b-aadb-d9c1272db962,27.03
8b4a8437-f2a0-4b8f-8c2f-d753bcba79cb,6f87dc42-d55d-43ab-8232-81bf4ca0edbb,88be1bbb-52cd-41dc-b707-48da394a0045,11.33
e38053c4-2155-409f-927d-455ac2b30d68,b093a672-6db1-4bac-aef1-41e2a9cba03a,0c2b7dfc-c765-4082-8005-b5d1d63d24f3,4.27
c6414544-b7ab-4a33-89aa-3378aaad4dfc,80a921fb-e3e7-41be-a3d5-e0a3fb6ee6df,a183bd7e-1357-43b9-8124-0deb9f39bdc9,8.78
a4fd5efe-6d61-40f6-8df1-8df5400da045,5ca2a7d0-5110-49f8-a901-c7e20717a932,a72960a3-3de4-4d57-a3e7-275e2416db9c,23.63
6cbd7dab-b756-4ce1-9b40-ea58586fb217,1b440b00-b513-47da-a8b5-f00dab9c116b,db3a77c5-9d25-4165-bc0a-028a65f74652,4.2
29b7fd5e-d130-4d92-a65c-fe0ace37981d,fc9fe598-50ab-46d5-afd4-74d31f8fe66f,6995c6ad-30c0-427a-a37b-954b74a4a461,22.0
33c2833d-a19a-4333-a797-2b6beece052a,91d8780b-1afb-4b0e-ab19-c8eb96480dd8,ae952942-0e22-4ded-b47c-89ca9a795a40,25.54
0651b8c7-e3bc-4b3c-82c9-84d5417c308c,4ca921e3-e8d8-4c59-9df6-f11d99342db5,9d383b6d-558c-4a4f-80cf-5a89939ed56d,5.74
fea4358f-bf6e-4cbc-a559-2c07a8ffb771,de6c61d0-d663-474c-be75-65c54a809133,079ddaf6-1970-4b7f-8e1e-3f110581781c,21.25
d1b04618-6916-4b6d-aa95-1b867732f93d,dd1ec2a2-cf70-4da0-84f6-4a7830e9f7e4,fc0654dd-411a-4834-8047-7914907f303a,23.6
1e005f1e-1bb7-4b21-90b4-c0ac8a250287,ffe26532-e7e0-43ee-b595-0519e0ed87d3,e002c950-013d-480a-956e-d6fb1cc50f32,15.21
73726250-dc02-471a-b1ec-32c83b336d1c,969a7974-3755-45b2-9bfa-9594d06be193,42ffcc4c-2296-4c6d-9d98-208a23afddf8,7.3
3def0d17-3669-44f5-9360-43c1e0c0179f,73e6ec66-667e-4a71-8af5-c1457c2f3daf,eb5fcfcc-ab5b-45f6-b368-c6577a62c88b,26.82
726f5164-71d9-4777-8bae-4f31e943eeb5,092baf53-cb6c-41c1-b7e8-50f32c593df0,f37ebc8b-7b17-4f47-ad32-bd0aca4bd39e,0.86
29442097-db6d-412d-975d-6e61d30c867d,f1ef7afd-a60c-4453-9daa-34d216a4ac79,f73638b1-425b-4bf7-a7ef-debf6e0e9036,26.01
722b584a-cb31-4d08-b15f-8c657c4cf75e,3426a34e-a082-4443-a991-afdb94e82f15,0bc4b282-48a5-442b-917b-38f7955efe4a,15.52
844036db-0b18-432b-8262-c99347c93d7c,e55b9b4f-0e83-4ecf-aa9f-67a8bc6e9495,d3faac55-6ba0-4b78-a03b-41e1607268f8,19.29
1a25c752-526a-46b6-a23c-310c5387f36d,d1cfc033-1257-4fff-834e-a447b89ca8b1,352b2e09-189f-4a51-acc0-a6d52fff926a,24.98
78668e48-6c40-4444-9c2f-76394233b3ce,ae978c84-bbac-4900-be37-c16afe253dad,d35028be-87c7-4044-a0ea-734ac69f91f1,3.86
1e098657-ec14-4994-84b5-602147401865,4cac00c6-a6b8-4bc1-85f0-a0f4930837e3,3d58f505-89d5-4d2c-9737-b36ee8579a3a,10.88
c9f72a2e-db9b-4eb8-84cc-a802e6c817fd,8755e644-b198-44e5-8094-f45a7e7cb33d,eabec86d-2bc1-46e8-942b-a56ba19e4dc4,22.71
cdaad3b6-d00a-4cc2-b5ca-3b05245b920e,d6a19419-da62-403b-8503-46273542181d,a99c4f9f-96db-499e-86c9-9174dea62fbe,20.22
ade50375-1b7e-4839-b3c9-15f1c28cab59,7460a202-0604-4fcd-b334-489766abb315,cdca2bf6-a2cc-494e-a1d6-3e74a53d410b,24.0
9554c8bb-6d97-49a7-a9ea-0e356c778ea1,53ae8bc8-b600-4d44-98da-790185eaf5ae,7d450a20-ee6e-4a21-a7e7-397c05b1dd42,11.07
04558ea6-b324-4219-9d6d-d12fc903d8e2,79af99c0-d9da-4202-91a8-2e6bd8450a7a,8b18ae03-c79e-4b80-a96b-d8bc416c4f2b,18.55
a92b6182-0973-49ad-b0d2-34e7c11b9ab4,e393572b-68a8-4f2f-849b-4c46266c3beb,7d99b125-0385-49d5-99a0-17d0855d6661,8.42
21c17f27-0cb1-44fb-a371-dc799f328002,dc75ddcf-ee05-476f-ab4d-1e97dadeed6d,1a8cc301-0296-4cb0-8d5c-a869eda5b7a4,25.53
11c60987-39a3-4ea9-8bde-deb1cacbb660,efff5fc2-8414-433c-b88e-59a703e354a2,931b1e72-fe0b-404b-b243-c25b25a94d15,1.73
3e76419b-8ef6-4399-9e31-da734bb8fc0c,ca4a600c-660b-4eb3-9570-aaefba4bb3ca,8deb357f-5928-4f6f-920c-b425419e7a1d,9.2
7c5cd490-1129-4c1c-b0f3-6d47800eb3f4,362a47b8-f232-45f7-9b84-63f83cde8272,d3cbf3f7-721b-49fc-8789-34aaa80e4f13,16.7
fd8edfec-62c0-4b54-a931-a123bc77bfd1,e827d75d-961b-47c2-8e00-97a8e3a75978,32fe27ea-f572-4ca9-81df-cb48f6d5a4d4,14.5
eb67f50a-cfde-4949-9093-4df833ad9e55,d64a543e-fcd2-47dc-8ffa-032f9ef136e2,116c93cc-1328-42be-9d93-545e5fee6de6,16.37
ccbd7c32-3da7-4945-ad44-ef73a16a1f43,d2127dfd-5960-4397-9b89-7a9df3f7e350,310dac9d-2a79-4e67-8fb9-3d4cf5b574c1,11.97
2d4c14b5-025e-4bfe-898b-8ac90a113a3d,ce311432-cd0a-4491-a9a0-5823c6065943,87902018-7956-45c0-89e5-4b24a31e3238,8.59
bc2e432b-2355-4afc-a118-503a60ff5218,f4fcaa7f-cbc8-496b-98ce-e66c988bbc60,36fd49ea-c99d-470b-9dc8-11e10043e133,0.69
b1082753-68f9-4ef5-87ec-d01ef4f148ca,49b851b8-c2c5-4b09-87b5-d91e4cead21d,87ea4ea3-5a80-41fb-86da-180641cc22b4,26.08
7f67e667-71cf-4a10-9f8f-51d23f3c8d39,102df0ab-9cf7-45c3-b6da-3386b64becdb,854e7a5e-0ab8-469c-8fbf-6f99c90a95aa,9.0
c4b9e977-cf34-4ebc-bc10-7bb2f4d4658c,d368f11d-3d3e-4b23-90e6-af18e783e6c3,b68a1f91-f2a7-437a-bf7b-a1f358039564,8.27
83841c32-d154-4318-86ef-a8fcfba32675,b72ad7e5-0536-4ca4-9573-43111e9c0235,f1b75f33-ef5e-4ea5-9c8c-604084f65dd0,16.19
e5529180-4411-4fd0-af48-3d3f324aebe2,8023a037-43db-41b6-b16b-4298fb8c4c29,dc002cd7-9cd7-4543-bc7a-f45e2f0e51e7,14.71
69f90661-b01f-4171-a895-0a73f8954c48,1e4dbbdd-6b34-465e-aff7-3253b73f7862,ee239b17-7a6e-45d2-b93d-a1d3c9197ad3,22.55
d9a38011-ed74-498c-b6f6-a42d6d4a6aa4,d5d02105-8ad1-48e3-9169-2eed4ea86411,84b0fe71-2b82-4029-abbb-f9be0b915521,19.08
ae159767-0ec2-43aa-ae3d-26ebda4de50e,28c09f95-9fea-4d76-b0ff-8dcf5a36c2dc,b5c6330d-cdda-429f-bf94-98cd3d963a2c,7.11
d94292ad-3786-4e10-9023-9f358e8331b3,2afb5590-8943-4284-aca9-cd33d93befd1,9f069f5d-70d3-4654-b24a-687567b50d31,19.13
d01fcff5-5ef1-4d0c-bf13-2181a57c489d,82df5221-bf4e-441c-bd9b-bf00c1661556,da49ac37-1347-427c-9dec-96b45c28b4c9,14.38
b2705977-a835-4e01-8fea-21c70be776ef,37f17862-4574-498f-84d6-9586ebee5055,825632a4-f5a6-40f8-bcb6-e7e5e337357a,6.31
9082bca3-2062-4cf3-80f6-ff0f9c6b421e,43555895-a61c-48b8-8b3a-5b133f781c78,27bc8229-2b3b-402b-96c0-ac780b4421c2,25.61
865017bf-38a6-47b1-9d0a-a5fbaedcbdf5,e609ae15-2b85-4d4a-8e4e-b6cd2bcb0828,82cf7f6c-449e-4b20-933b-c8f40bda8445,5.53
4ca32425-d834-4536-9c0c-8debac398a90,c983ba2c-a1b7-41d2-b871-cd885ee2e59d,12ac2dfb-1888-4fac-a6df-4aa4f5150a57,23.01
ee616ff8-ae22-4e1e-bc1b-6e011187e313,b905688a-6b70-4cb9-8da0-438d5e592b51,a2980a8f-88cc-4421-baa6-a8901b5026f8,5.16
c26613a9-83fb-4b7f-8d14-06075c2fec74,6716e04b-bd3e-4045-871e-89a4a9d47c80,164039b2-db07-4c4d-8cd2-ec1e5a3c8dc3,17.82
b514d28b-d99e-4f43-9f73-d145f304580e,b84266f5-3e69-436e-a1f2-00f9845a5fb6,4a349626-0651-4d24-a938-d591c5762737,10.8
f4aacfa5-7b7d-4d3e-826c-31f1bd2baaee,2e69c6cc-87bf-4572-bf57-b9f75eaa67b5,e28d2b79-679d-4bc9-a003-1352647531a7,3.84
d2173d60-f907-4327-889a-ac29b8e5c1ad,d2e4584e-d5c8-495e-a8e3-99a080f57d04,bca03acb-a3a6-4deb-b539-d7385d277438,3.36
0436e210-a21b-4772-a883-70c0e742c0fd,a93f1b23-7a99-4b34-9a35-ac0b63c39171,114f1fbe-4f14-48df-8464-b89c1bf3b6d2,1.29
13c450a3-634d-402d-9aa6-5167fb90e00d,8ac1f295-146e-425c-a215-4cbad3cdc86f,65f20bab-4066-404d-98ef-da527ab5b05b,1.88
b13a5949-49cb-4a54-b4c2-a4a0f915c5e3,bbedf5c9-2136-4d86-8225-90afcabe86a5,85f61f23-766b-4752-9829-8b852e86291a,14.41
fcd9a4db-36c2-47bd-8487-50c59a69e051,60991de3-ff8f-4c85-a653-26d84555fedf,3f7768f0-70b9-4623-bd43-0d2105a90c57,5.17
e7dcf241-5dec-41f1-9365-edb9a5c05d4f,5f9b3fa9-b182-4b09-8581-b6789f2e8103,61d7840c-8cb8-499e-8d27-90528b70bad3,13.57
5db15c95-4828-41a1-833c-d397a94b4c54,e5c9060e-ef31-47d5-82d3-1f72c5eec300,78db69d7-f3da-4bb9-a853-4907cd08be68,22.59
a775c8fb-ce34-41dc-9a64-d14fa8e45d0f,d644017d-547d-4a4c-a453-f775c8895473,65fc67ce-8c07-4e11-8225-6e69d4fda76b,7.66
a14c1c27-f2b2-459c-9f87-70fca626b715,b8c2eef9-510f-48fb-bbe0-ecec3796c7e0,ce528246-73cc-4135-9163-432f0fd3132b,26.43
653803fb-ce99-48a4-b56b-ded2a785a9a4,de9f77d4-f27f-4b95-8296-990b6fcfc278,e59d4c8a-2dfb-49f2-98ea-bb665832b6f2,18.33
c683b4b5-df4e-49fb-952b-ec764b92377b,5a1b6880-a652-4acc-bef0-e45a602b63b3,dd15f214-0b5b-4e4c-aecf-731485d99b88,7.95
7c90689c-4c76-45af-8d50-61d40b740813,30f1a56a-9d3a-433b-b99b-3240395bfd3a,75c822e4-1bc8-433e-95d7-ace4c2d63f60,27.44
935d4981-ef70-40e4-9a79-88c4a5c978b3,9ac83175-0b61-4c77-b58e-6e5e4581439b,b29d9ccc-c46a-4826-b430-512c485c95b9,1.16
dc44ecab-9430-4240-be83-f0d10fa96ea1,15768158-5f35-42c7-bd08-bfd14c37fd5d,6a177df3-3e60-4d7b-9ed1-1011cd333807,17.83
20be3f50-0353-4697-8c8e-dc0468395c99,c7cac2ed-decc-4417-b3e5-7d68756664dc,ebba521b-99e5-4c29-9014-3e0d52754401,11.25
db2550b4-b432-4e5e-aeca-c9dbae68c7d9,e01e57c7-91ff-432f-aa48-e8384f9c0e67,4070c1fb-2ad3-4bcc-98cc-fddc770a045b,26.24
6c493883-f78d-4d36-bae1-063ed287e43c,d644017d-547d-4a4c-a453-f775c8895473,cdf73cc5-67ea-4444-bdc1-f3b6be6c3d2a,4.35
018a2850-4346-4090-9467-5691261f42a9,03e75675-5000-4f62-bbd5-9bca0c81b8dd,c73922e7-644d-4249-af7c-0b0dfb0d24bf,24.35
026ce96d-d6a4-457b-8aa0-4581a40884df,0492a1cd-2059-4c8f-ad73-53c3931fe029,2f770a18-324b-4ed0-8ffe-b1ad35bb46a4,6.2
99152108-735c-4bbd-a0f3-49c943815af6,3de9d94a-3185-4282-8959-e00703cb81ac,070e40a5-3388-47b9-9651-14347b5d672e,11.94
a8fe6cea-be75-447f-a8f1-cc251bf7c66e,c1a129aa-9eed-42e1-abc5-961978544583,f06403f5-b25e-45e8-99fa-eba80b6b292c,9.91
1d33fdd5-73d8-4ff8-86f5-92f80a202ea7,c77022cc-9f66-4c92-a962-246d584cf514,addc6b69-f346-44e4-8c5c-c8fd223d7878,13.84
59c4e24d-7f6f-4329-80bc-820880a76fca,4727fea5-4ca2-4065-b118-fe72d1d2646a,08785e2c-ccab-4980-acb3-fc23b94a8bce,9.27
e7ab064e-9cb3-4158-a564-8b9a9f997b77,202e7799-a540-4a87-afc3-5eae5cba9611,f4930983-7b19-4f2b-b773-93e55293bca1,13.96
b95d8ed0-80d1-42c5-9676-4611a5c90b16,367bbcf6-001b-426b-9437-10adb29815d7,3a2b2a49-cd35-499b-be6b-8780c68b394a,10.9
ef189b95-bf03-46aa-baa8-f717063dedff,70ae9d26-cb97-48fd-a734-e38f8e63bf9d,479ab2de-286b-499d-8b07-1bbf83350c82,11.65
59861f9a-78d8-4e8e-92ca-5760e6fe2c0b,6a93fc01-1f1c-407a-81f8-37b92f44eab5,6ec33112-3ba5-4d66-ad5c-2fed6ef0d9bf,0.7
67a2776b-05dd-41ec-971a-3841ad90f4ab,58e0a0c7-fcfb-4259-a00f-325bd6a78882,38625c80-264a-475e-af21-0a1e950fbcea,23.23
4a83b92e-246c-4702-b410-c98e9587c86e,771a5ebb-8389-46e6-a686-852f533ed0df,8fc4b358-29a9-48c2-9563-a09025f691ac,5.53
4988a2b3-b406-4db3-8058-599dbaea26ac,4f3ad1cf-df0f-4195-8d12-694a2f0608ec,c1eaa8b1-9773-466b-bd77-4508dae4bdcc,0.85
285a936e-1b7e-425b-90c6-a0ce7496a923,7c5502a5-7962-4651-97b3-23d7de4f3fc2,c2db4f15-af5e-4405-bde7-8f6de49cd588,7.93
63e35cb4-46d1-465a-864e-b9be49bb1f0b,0f78dfda-490f-4525-baac-99bd6362b308,35f7f828-ba7b-4897-9bb9-88666ed9df48,27.21
e938fb21-92f6-4c8c-bbc3-84954864bbaf,e7a85336-261c-4b27-87fc-14b341c3855e,40c7d513-7245-4516-8062-3b16b96dd30b,3.85
a58a04b8-6c03-45c9-b2a8-040b9113e03c,d8c140ed-504e-4abe-b0f3-c622ac398685,bccb09f7-cd4f-4021-b45f-755eae9de482,1.8
3512a9cd-2ac2-4f2b-bc17-e7836625bdd4,9edf2115-c5e8-43d8-ad3c-b0cad5327e63,02be2c1b-2b3b-4377-8318-b15d579861f6,22.66
73a0f54e-9132-4aea-9ad6-9340ad934e18,0f08f861-6557-4e08-a865-8e7f42840fc5,25594ee4-06a0-4ecf-a650-8242997c2214,2.82
b2769020-c051-49fe-9ae6-d1b2a958a871,5ab6adbf-f238-41c4-91b1-4b0ed147dc32,8da1b63d-e2e0-4807-aa51-5b144354be3c,12.38
9c8e75b5-854f-4815-9474-d3f88ab4693a,35c8713d-da72-4628-85d5-e70a62aa733c,124ccca3-d13e-41c5-8101-3257790a4171,8.4
56712550-a566-433a-80c9-2c30b5bfc532,22c3ca4a-050b-4161-a281-146f46c1e0dc,27fc3ee8-598e-44ca-b7e9-495de972ee74,21.79
c131a5bb-0780-4eb4-9de2-0eda43770eee,c7abe77f-4a35-4524-94d3-cfb7c5f75a71,fd81e167-a0ea-4a86-bacf-824a8c536505,24.95
c135acab-9ea7-4973-bc55-566a8f7302a5,416ead73-3c64-49a5-9ede-35a2b25c1549,990c916c-5233-4392-9037-0a39f4f40c6b,7.96
6056a328-d0ce-4d15-87b2-96ca961a0252,994111f4-390b-44eb-9606-96d18bb8c7f9,bdab8150-71d3-4380-ab16-217a0e32616d,18.1
dd6ea7a9-7024-4880-944f-e5bffc01d2a9,479b8040-a874-4b88-ab02-a4235c31d23b,45a4fd43-86d4-4ba1-85d3-646bc2f512e3,6.62
59f66e3e-8dc8-4906-b6e6-a3e216e6bf89,287741bb-a8b3-44c9-95cb-87d296da5e01,d560caab-bdfb-4653-a31a-583cd0fa39cc,6.91
359dd96d-dc6e-49df-9787-ade26f825b0e,8d660279-f9b9-4be6-9e7e-100c910ba2e8,36e22a79-f6d7-4f9d-b2b8-63893a64c376,15.22
1c5c9470-f12b-44ed-aaab-a689852583af,c8277f1b-bbf8-4d25-b44a-c5954bae9b07,36f9e2d0-1b2b-41d9-a43c-5882dfbd040d,20.84
