comp_id,company_name,legal_form,legal_country,HQ_country,founding_date
0df6a27c-761f-4335-a44a-8c263c0fb98e,Harris Group,Inc,Mexico,Niger,1999-10-12
6cae9756-7b5f-4601-a08f-05057789e31b,"Villanueva, Rodriguez and Park",Ltd,Bermuda,Belize,2019-10-31
33da6b36-3102-4eeb-a9de-2453c337e742,Morgan-Downs,Inc,Albania,Chile,1971-05-26
e714d68d-ae27-4c16-a494-54333be16824,"Stevens, Hall and Wise",Ltd,Finland,Northern Mariana Islands,2000-02-22
0ccce2cf-c52f-49d2-a9fe-2f9a23f88dce,"Oneal, Haynes and Brown",Inc,Montserrat,Saint Barthelemy,2000-11-25
7fc2d437-b5c9-4945-a63a-46f4130fa09b,Owens-Rosales,and Sons,Albania,Saudi Arabia,1972-07-08
db85649d-f2bf-4569-b4fb-ca494b848448,Wilson-Walker,Group,Hungary,Pitcairn Islands,1985-01-15
25ef7ff4-4677-4d3d-844d-09f5bafcb1cb,"Sharp, Stewart and Briggs",Ltd,Bermuda,Saudi Arabia,1970-07-12
1f63590b-3e3d-43a9-b880-a8158f147815,"Craig, Harris and Lowery",and Sons,Ireland,Canada,1994-05-14
7aba3e0b-cc53-4349-bdbf-0a76eaafa443,Adkins PLC,Inc,Guinea,Christmas Island,1981-10-27
3571d044-798a-4cc6-9a79-42f4c416b8af,Allen-Hull,Ltd,Burundi,Georgia,2004-07-17
97a0edab-d6c1-4ef2-9aa8-f5e5f3ddf14d,Baldwin-Buchanan,Ltd,Greenland,Turkey,1992-01-12
9d56dc81-56a6-4dc4-bf9c-1b5524a02729,Snyder PLC,Group,New Zealand,Tonga,1978-10-26
7ac1b684-a85c-422b-83f1-355a09b101bd,Pierce Inc,Group,Somalia,Palau,1975-07-13
2d95b9da-58d7-4c77-9cf4-949c1e67e1bd,Hill-Robles,Ltd,North Macedonia,Heard Island and McDonald Islands,1999-02-25
a397aa60-e68d-4d99-85cb-105bc5a40695,"Williams, Wilkinson and Compton",Group,South Africa,Cape Verde,1973-01-19
1ab247b8-61cc-49d3-ab89-3f634894b9dd,Williams Ltd,Group,South Africa,Belarus,2022-10-09
05af5508-3512-4bf5-9958-61a3ccf8b9a6,Wright Ltd,LLC,Mongolia,Slovakia (Slovak Republic),1994-03-14
8fcd400c-2579-4eaa-adc6-a858500805f8,Wilson and Sons,Group,Tokelau,France,2014-10-31
d9a8324c-6c57-4dac-8030-fa9a87ed89c5,"Smith, Martinez and Smith",and Sons,Pitcairn Islands,Tuvalu,1978-02-15
b83b7f6d-bbd8-431d-8637-1f2d63d54353,"Schneider, Walker and Booth",Inc,Honduras,Indonesia,2018-06-11
35a05521-2848-400a-b1cb-38336d932a2c,Ramos-Ferguson,and Sons,Lao People's Democratic Republic,Thailand,2017-09-11
c1a387cc-ef6d-4cb6-a2e3-8a14a962befd,"Hamilton, Rogers and Evans",and Sons,Turkmenistan,El Salvador,1988-07-07
3a27e30c-8d4f-40ee-85a2-eb3f0ceadf13,Smith-Schultz,Inc,Mayotte,Cape Verde,1988-03-15
1a4087a4-148c-44a7-9d4b-227a960c6db7,Young-Powell,LLC,Chile,Slovakia (Slovak Republic),1972-07-03
076715b0-c359-49df-b34f-3f5ec30f9bb0,"Mccoy, Burgess and Roberson",LLC,Montenegro,Niue,1976-10-25
3ebe9b56-f023-45c4-8730-ab4683a065e3,Acevedo-Little,PLC,Egypt,Peru,2011-11-15
a53fa332-3526-4b33-a5e8-819590f542dd,"Miller, Molina and Herring",Inc,Azerbaijan,New Zealand,1990-12-23
22b83263-3f20-4e16-9211-018f84e5573e,Strickland-Hall,and Sons,New Zealand,Aruba,1982-09-23
40f3b420-d998-4b79-9ce8-cfc9ca739625,Lamb Inc,and Sons,Spain,Honduras,2006-12-11
fcd74431-5fd1-4e4e-b424-35a400230ff6,Strickland Group,and Sons,Zimbabwe,British Indian Ocean Territory (Chagos Archipelago),1984-11-18
5901f7a7-f5f4-4432-af01-677b45e29325,Lewis Group,Group,Namibia,Suriname,1976-02-25
6a9c7646-5f67-4f2f-a1bb-bd23115146d1,Miller-Arellano,PLC,Botswana,Saint Pierre and Miquelon,1998-11-02
ff486f9d-0bae-4938-93a8-c8875884f74b,Kim-Dickerson,Inc,Trinidad and Tobago,Finland,2020-08-03
51898ccb-2a24-4d93-b411-2edc9fbd4f26,Smith-Rodriguez,LLC,Saint Lucia,Kiribati,1981-10-24
a5295547-bd7d-4e92-b480-80392b724b2b,Chen-Garcia,PLC,Belize,Martinique,1979-08-29
e277768d-3fa9-40c1-bc50-e849a7ec629e,Owens-Crawford,Inc,Latvia,Barbados,2009-11-01
3e89fd3e-dc95-4a32-996d-e5ce20387ee8,"Smith, Chapman and Blankenship",and Sons,Montserrat,Comoros,1978-07-11
baefeb31-cae4-4662-bc36-9d42649c7db8,"Owen, Henry and Miles",and Sons,Aruba,Uruguay,1995-02-13
64149165-53e7-4068-9279-959a881c2567,Ramsey Group,Group,Cuba,Sri Lanka,2002-09-19
881ac0cb-220d-4054-be0f-fee17861a14b,"Stephens, Morales and Koch",Inc,Mali,San Marino,2023-02-11
f83fc766-ac72-4865-9558-f379f9ab8506,Williamson and Sons,LLC,Mauritius,Heard Island and McDonald Islands,2015-05-01
58121415-1ddf-478f-b71e-06f5fc8f4d98,"Wood, Sanchez and Stafford",Group,Hungary,Western Sahara,1976-09-04
a739c95d-5742-4adb-ad50-53699481a562,"Hernandez, Brown and King",Ltd,Saint Vincent and the Grenadines,Guinea,1978-12-20
bc6b7b90-8ac6-4bfe-91ed-6255b82166cb,Haas Group,and Sons,Moldova,French Polynesia,2021-12-31
5d360a58-eea8-4f1f-b02e-f843e5089acf,Hayes and Sons,and Sons,Cocos (Keeling) Islands,Yemen,1970-12-17
5f614c95-d77a-43b5-8e9e-7e2ad40a4c55,Johnson-Hammond,Group,Mayotte,Argentina,1980-05-27
49d3d9d6-d4c7-4785-9160-0847bd29a478,"Jackson, Clark and Smith",Ltd,Jordan,Singapore,1991-08-12
a0e14267-19cb-4ed3-a55d-eb4d822093af,Hernandez-Hughes,and Sons,French Polynesia,Italy,2021-02-25
742ece23-2370-4145-9ec6-f996326b9af9,"Barnes, Fitzpatrick and Rice",Inc,Qatar,Honduras,2004-11-07
2d964e5b-5445-4bfd-b56f-b259db4d760a,"Phillips, Finley and Ferguson",Ltd,Slovakia (Slovak Republic),Hong Kong,1973-11-26
3d8c7048-dac6-4714-9b6a-52309da1d332,Anthony Ltd,Inc,Sudan,Andorra,2000-09-02
6832da24-8aea-4241-a660-09b13bcb604a,Collins Inc,Ltd,Finland,Cocos (Keeling) Islands,2016-04-02
aa8516bd-4d17-4dea-b741-46f2da25bbd3,Adams Inc,Group,Qatar,Tanzania,2018-10-26
68c1bc69-3924-4c84-ae1c-b9f11b359e43,Cannon Group,Inc,Luxembourg,Hong Kong,1991-11-07
0ebed9e1-ea49-4dff-b2c3-bb8cd4c77eaf,Meyer and Sons,Ltd,Egypt,Malawi,2019-04-25
e723b1db-0872-4c0f-a89b-218a51b9a8c8,Hodges-Mcclain,Inc,El Salvador,Brazil,2016-04-29
1ef23f3c-bbb4-4f75-b5e2-4d5ce857dad7,Burke-Calderon,Inc,Haiti,Senegal,1997-07-13
59631f46-e034-4632-85bd-5c672af27bf0,Webb-Clark,and Sons,Anguilla,United Arab Emirates,1977-05-26
4b7fe636-a7fb-4c3a-8fc5-48125ba8ba9a,Myers LLC,and Sons,Jordan,Honduras,1998-07-29
f90df2b0-f00b-4efe-92d6-e53d76d256b8,Lopez-Powell,PLC,Angola,Macao,1970-09-04
7d77290f-6d95-45e0-aa7f-98e798ab001e,Hunter Inc,Ltd,Austria,Timor-Leste,2000-04-30
79d48a50-06d1-42e0-adfd-0264c742039d,Booker PLC,and Sons,Belize,Argentina,2004-05-17
e37b4a82-fbde-425c-8230-2cf9dc6e1f91,"Henderson, Porter and Howell",and Sons,Uzbekistan,Sierra Leone,2021-11-24
a131bb22-ac48-419e-ba57-dd7668d0776d,"Thomas, Davis and Perez",and Sons,South Georgia and the South Sandwich Islands,Dominica,1977-07-15
8720c024-830b-4bac-b7a0-5d56c6a5f3c9,Whitaker-Le,Ltd,British Virgin Islands,Guam,1983-03-27
a6204766-807b-44c8-b9b7-853671808026,Craig-Espinoza,LLC,Syrian Arab Republic,Cuba,2005-05-19
8fdb4869-b217-4617-ab92-21dc50d4a876,"Foster, Meyer and Hill",Group,Spain,Romania,2006-05-12
b9ed6111-a1c2-4709-806c-1a8a6795045e,Adams-Gomez,PLC,Christmas Island,Faroe Islands,1978-05-25
ebd38bc9-0eab-4279-b323-9c584e942019,Fernandez Group,LLC,Jamaica,Japan,1999-03-19
692f91d9-187e-4ec6-948b-a6385914ffc7,"Brock, Walter and Parker",Inc,South Georgia and the South Sandwich Islands,Guinea,1995-03-13
8bb76510-9e28-4d9d-9bea-df00167f5783,Carter Inc,and Sons,Japan,Heard Island and McDonald Islands,1996-05-26
8e276bcb-19a8-4140-84d0-8f9f52f2d44b,"Gilmore, Coffey and Salazar",Inc,United Kingdom,Nigeria,1998-03-11
dff5989b-86d5-45b5-9382-3358d6a0b3c3,"Reilly, Ward and Ingram",Group,Serbia,France,2012-11-07
993b6090-e289-4757-934b-3ee4671b6b1d,Rojas-Long,Group,New Zealand,Antigua and Barbuda,1982-10-06
723b9c09-0502-472a-8c70-b6f7a7104f17,"Nguyen, Barron and Walker",Ltd,Georgia,Macao,2024-07-22
43a9f20a-d4fe-4f63-920d-03347afea6a1,Baker-Poole,Group,France,Chile,2017-04-23
d9dff56e-ca80-4384-b7af-7b5b240bb6fe,Gardner-Butler,and Sons,Puerto Rico,Zambia,2002-09-25
4f4a5e56-9f27-42e6-a5d7-16b40ba7e7a1,Palmer Inc,Group,Liechtenstein,Vietnam,1986-11-10
7b991f48-ee8f-4211-ac69-c5a1289b752d,"Stevens, Krueger and Ramos",LLC,Cameroon,Cameroon,2003-05-22
18b6db26-60c8-4994-b7bb-4b23ae70f8ed,"Beard, Richardson and Nelson",LLC,Cameroon,Lao People's Democratic Republic,1994-04-21
300563b1-8f3e-4d62-adaf-d5dd2bca3ca4,Chang-Chan,LLC,Armenia,British Virgin Islands,1993-02-19
112b7145-1d7e-4aa0-984e-42c66bbed6f9,Murray-Knox,and Sons,Afghanistan,Marshall Islands,2020-08-21
da8e782a-7daf-4441-8056-8aae93eedc70,Berg and Sons,and Sons,Dominican Republic,Eritrea,2011-10-29
05dc31bb-fee6-4e09-b275-d172b1f64c48,Rodriguez PLC,Group,French Guiana,Ecuador,1971-02-14
ac58f4c8-e1ab-4afc-9323-cf9eefa7d054,Carter Group,PLC,Guinea-Bissau,Indonesia,1972-05-21
433d00a9-caed-4cb0-9748-9cbc16aa42b4,Johnson-Gomez,Ltd,Vietnam,Christmas Island,1996-12-02
7a300bd2-b496-42e2-b87a-13c82998ffff,Patterson-Davis,and Sons,Saint Barthelemy,Heard Island and McDonald Islands,2019-12-20
c7e8617e-e6ce-4582-8116-6a76bc007469,Banks Inc,Ltd,Myanmar,Syrian Arab Republic,2022-07-29
e05560aa-4d2e-494b-8c2f-f682fde879c2,Porter-Wright,PLC,Sudan,Sweden,1997-11-23
c91738d2-c0f1-4f89-ba3d-7e0ae7cae4e4,Holt Inc,Ltd,Montenegro,Lebanon,1988-05-28
c66fdba1-b6b3-4f24-a70d-a1d8a997fcf5,"Rhodes, Li and Fletcher",and Sons,Niue,Antarctica (the territory South of 60 deg S),1989-12-04
157bcf55-d659-4b77-9043-d54affe32d2f,"Cervantes, Juarez and Ball",Inc,Saint Helena,Turks and Caicos Islands,1993-06-15
f0d300dd-aabc-4e4e-8b1f-20f312fb1392,Harris-Harrison,Inc,Cameroon,Romania,1996-09-19
9f5e8027-f467-40ea-abf9-6d54605bd8f2,Collins PLC,PLC,Marshall Islands,Egypt,2012-02-25
5147725d-6406-4c58-806d-1dff38709f62,Martinez-Smith,Inc,United States Minor Outlying Islands,Macao,2019-10-26
0d2e70ba-7e55-4317-806c-b59a19c0d131,"Tran, Snyder and Herrera",Inc,Turkey,Saudi Arabia,2024-07-04
da19232a-c77d-49a0-ad80-49c347b7c56b,Pittman Group,PLC,Egypt,Antigua and Barbuda,2018-09-12
a7e812e9-c4bc-48d7-bcff-06a7581e0d30,Smith-Phillips,Ltd,Senegal,Syrian Arab Republic,1992-03-30
7cb12dc2-d506-4c87-83f6-f45f3d98013c,Bradshaw-Berger,Inc,Fiji,Greenland,1997-09-10
ffbe5b03-e86c-43ec-ad97-f1806a30df0d,Nelson-Hopkins,Inc,Canada,Greece,2014-09-21
0ce48e16-8ecd-4e21-a286-63b102a4d7e1,Walsh-Escobar,PLC,Yemen,Martinique,2018-03-17
829ab242-5895-4604-90b9-9f2b398c8b2f,Kidd-Torres,PLC,Kenya,Mauritania,1977-12-21
af0a0e92-de17-4465-8f68-194800676651,"Cox, Wallace and Mitchell",PLC,Peru,Greece,1990-03-30
b92ddabe-9aec-480e-94ea-ce5fbaafd3c7,Miles-Oconnell,LLC,Bosnia and Herzegovina,Niger,1983-12-12
318e3990-10cb-4fbe-9749-2753a7ef54d2,White-Mitchell,and Sons,Saint Vincent and the Grenadines,Egypt,1970-09-16
522e0fe6-7595-421b-8a19-9cc2ad15aa63,"Horn, Morales and Walker",Group,Austria,Sierra Leone,1999-11-04
30f45c89-2a9e-4e45-818f-f4405c9aa109,Wolfe PLC,Ltd,Slovenia,Montenegro,1982-05-08
5befa717-538c-4bf9-8e01-fb94421a9266,Nielsen-Myers,PLC,Brazil,Swaziland,1971-04-11
99e18eb6-ccfd-48ac-95da-81006ad89832,"Allen, Graham and Jones",and Sons,United States of America,Estonia,2017-12-07
f4a7aabd-38af-4927-b6af-c6adf128f259,"Lewis, Williams and Miller",PLC,Slovakia (Slovak Republic),Switzerland,1984-10-10
72a59c36-3ef4-4c21-b16f-dc09c492e458,"Green, Roth and Smith",Inc,Monaco,Georgia,2010-11-17
76ca625a-b15f-4d6a-ac3e-5be4ac76dc3e,Carson-Hoover,Group,New Zealand,American Samoa,1976-05-19
e904acb0-e09b-42aa-8ee6-352012c928df,"Malone, Simpson and Perez",Ltd,French Polynesia,Bosnia and Herzegovina,2003-10-19
3645c51c-7faa-45cc-b98b-a93ee2a51f2b,"Nelson, Castillo and Garcia",LLC,Martinique,Eritrea,1990-11-16
62df31c2-51c7-42b8-8d29-e0196091b576,Santana LLC,LLC,Taiwan,Myanmar,2014-11-19
f4769cd6-540e-431e-bbb4-57d3ccf505cb,"Massey, Young and Gay",Ltd,Cayman Islands,Liechtenstein,2022-02-21
c01facb4-abf6-42a1-815f-1e2998f3ccd0,"Pham, Alexander and Miranda",LLC,Ghana,Costa Rica,2024-01-16
fc85c839-8fc4-4662-90d8-7093f6a118bf,"Wood, Leach and White",PLC,Cambodia,Tonga,2019-01-20
5bb5bb97-1ec9-48a7-9ce4-e52c875ee048,"Fernandez, Johnson and Fuller",PLC,Tanzania,United Kingdom,1985-10-14
3541933d-f34c-415f-a751-e9e44696f75e,"Nelson, Bennett and King",Group,Iraq,Monaco,1975-05-11
597bd29e-7ab3-48f1-a6b0-4d9fcdf45f1c,Poole-Shannon,Group,Colombia,Papua New Guinea,2020-09-27
5badbb43-a26c-4b3f-9a11-b2761626583f,"Delgado, Morrow and Valdez",and Sons,Mozambique,China,1977-12-31
f7148f35-8749-43e4-97aa-078d5312639f,"Weaver, Williams and Rodriguez",and Sons,Japan,Denmark,2007-09-25
90031c7f-598b-4180-b9a9-c847206ddf55,"White, Zuniga and Peterson",Inc,Liechtenstein,Haiti,2015-11-04
763ffd6a-4bc4-4903-afb0-56a789c6d4ed,Gonzalez LLC,and Sons,Botswana,Canada,2020-01-15
d9d7348b-3fc4-4d2d-8733-11fd5bee2c44,May PLC,PLC,Cocos (Keeling) Islands,Macao,2019-10-06
62985cbb-5ce2-4b07-91ea-7e23018c3b94,Hampton Ltd,Inc,Timor-Leste,Seychelles,1983-02-20
34bf004c-b626-4ab1-8e8a-199429d99418,Davis-Lewis,LLC,Montserrat,Guam,2009-09-27
2191c831-b81f-43ed-9729-d3ce2e25d044,Foster Inc,LLC,Ukraine,Liberia,1977-06-20
948f2e15-6241-473d-91b9-c5611836853b,Sellers-Beck,and Sons,Algeria,Uganda,1993-09-22
04d1b1d2-7612-405d-80ae-ef3fe1ef59e4,Cole LLC,LLC,Nepal,Slovenia,2007-06-23
da9c2653-3074-4b60-a3d8-487ac681bb78,Brown-Sparks,LLC,New Zealand,Ukraine,1975-11-13
a1c24808-c572-4f61-80bd-957524e2284c,Sosa Group,Ltd,Mauritania,Morocco,1975-04-26
218993bb-5827-47f3-9355-f9ccf85a02a5,Aguilar LLC,Group,Kenya,Turkmenistan,2011-10-03
116fbfac-669b-47f4-9c2a-006272fd61c1,Anderson Group,and Sons,Chile,Chile,1973-01-09
1df68f4d-fb05-4649-9737-86315e3778ff,Harris-Woods,LLC,Cook Islands,Fiji,1997-07-14
992f1728-dd68-4f89-a441-b24b63106495,Wilson-Payne,Inc,Algeria,Saint Pierre and Miquelon,1977-09-05
f92cda12-ab36-44c6-a48a-d6bb75f04009,Rogers-Lopez,Inc,Mali,Mongolia,1970-11-13
304a2055-74b5-4c83-b901-9874746a05fb,Price Ltd,and Sons,Israel,Heard Island and McDonald Islands,2014-03-19
354c1f32-2009-4ab6-9b9c-f2f6b8bc130d,Suarez-Brown,Group,United States Virgin Islands,British Indian Ocean Territory (Chagos Archipelago),2020-02-03
0e78bafc-224f-4f62-a839-2d9f4eed9fbd,Mcpherson Ltd,Ltd,Bolivia,Guernsey,2025-03-16
542f17e0-e60c-4bb7-a3d9-c5e02333f659,Erickson Group,Ltd,Switzerland,Switzerland,2021-11-10
9b0b1565-d23b-463f-a475-096f57234667,Mccormick-King,and Sons,Bahamas,Sweden,2018-04-15
5b0cf55c-1199-4bef-ac6e-fb74452d24b2,Chavez LLC,and Sons,Uganda,Slovakia (Slovak Republic),1984-11-04
bf63f629-1298-418e-a87b-3c46c2e65e84,"Cherry, Mendoza and Potter",LLC,Trinidad and Tobago,Puerto Rico,2019-07-11
b65df8ef-270f-4533-9663-49f3df51341f,Mccoy-Perez,PLC,Mauritius,Congo,1995-07-30
df0d9dee-b92b-4ec2-a3cb-7a7c085b4b4d,Adams Group,Group,South Africa,Ecuador,2015-12-12
9ab13a92-f47a-4d30-b661-3ea6d2491434,Knapp-Vaughan,Ltd,Bhutan,Grenada,1995-09-22
084e235b-c5fb-49ce-b255-c899f2146f36,"Wilson, Campbell and Morgan",Ltd,Kiribati,Samoa,2002-04-09
68056656-d958-46b6-b66e-367dc162d072,Mendoza Inc,LLC,Burkina Faso,Comoros,2019-08-14
0b314a0d-77b6-4398-aeba-60782ddd12c4,Underwood-Cameron,Inc,Kazakhstan,Sierra Leone,2011-10-29
5adf3dbd-b4e3-4642-b3e5-9530ed8350f2,"Delgado, Green and Gill",Ltd,Australia,United Arab Emirates,1997-03-20
0f846786-87b4-4e0b-98e9-795b1ee3e07d,"Gray, Daniel and Duarte",Inc,Benin,North Macedonia,1991-11-18
d14fe7c7-d2be-431a-be11-87253add814f,"Miller, Adams and Wilson",LLC,Guinea,Mayotte,2024-07-22
fdca4e51-4e6d-4259-a59f-019ba4db2ad1,Johnson-Charles,LLC,Armenia,Togo,1989-07-28
90719ec1-96f3-4563-88f0-48c592be6f85,Manning-Snow,and Sons,Nauru,Uzbekistan,2008-11-10
3832220f-95c3-4285-9034-7bbb4b7df22f,Watts Inc,LLC,Faroe Islands,Pitcairn Islands,1992-04-08
79401ace-c766-4519-a845-bbec32a9078d,Conner PLC,Ltd,Anguilla,Anguilla,2017-12-01
191a3a87-95c7-40b3-8b79-3666b9493956,Hammond Inc,LLC,Isle of Man,Estonia,1996-10-30
95c9becd-838b-47a1-9b7c-b7ecdb05d5bc,Perry PLC,LLC,Guyana,Pakistan,2017-08-10
d3b3bb5b-9727-4598-abe5-5d98cebaa0db,Galloway-Faulkner,PLC,Dominican Republic,Iran,1970-08-29
4efb7846-6c97-4975-a6df-134eff6ece29,"Hayes, Reilly and Wolfe",Group,Afghanistan,Romania,1988-02-22
ed4093e3-819f-4490-8130-e322a542ab3b,Buchanan Group,PLC,Portugal,Latvia,1983-10-08
55bacfa2-1a15-4406-a6ab-46b1b6e836a6,Jones-Rosario,Group,Myanmar,Bouvet Island (Bouvetoya),2017-08-02
72d81802-4385-4915-a64a-c19244112185,Cunningham-Alvarado,Group,Romania,Morocco,2020-04-25
61842a90-759b-4c4a-aedb-b0e38ae41879,Clark LLC,LLC,Palestinian Territory,Montenegro,1974-12-25
461d4f79-5416-4fb8-b9a0-01dcd8aebadd,Wong-Tyler,and Sons,British Indian Ocean Territory (Chagos Archipelago),Samoa,1992-09-13
4c08dc34-ff88-4f80-ae52-4f316b6d14fb,Jones Group,LLC,Saudi Arabia,Bahrain,1992-09-23
fd4d56e2-1cb9-4f9d-b1e1-a36c60c495da,"Valentine, Gill and Moore",PLC,Finland,Vietnam,1985-07-17
1ffd5c64-88f7-470b-8db3-d9ec7e0aeb5a,Richardson-Mendez,PLC,Qatar,British Indian Ocean Territory (Chagos Archipelago),1976-04-22
0c367658-c4b2-4301-9b3a-0ee0d04193fc,"Barnett, Ferguson and Williams",Group,Ukraine,Algeria,1982-03-24
a4b4ad21-c4f2-4815-89f1-b230e8da36c1,Jacobs Group,Group,Cuba,Greenland,2005-06-17
c3cfdd90-65f5-4776-ae40-8ba534ef03c9,"Garcia, Bryant and James",Ltd,Chile,Paraguay,2022-08-04
ccc4d432-8343-422b-822b-7547ac9eb064,"Willis, Ramirez and Clark",and Sons,Oman,Saint Barthelemy,2002-07-10
572fa14e-c260-4c9d-938c-35a6e8b8a15e,"Gonzales, Hensley and Taylor",and Sons,Belarus,Morocco,1976-02-10
1d200f4a-09fe-4ce8-9ce5-fd81594fd257,"Bryant, Wallace and Williams",Ltd,Jersey,Angola,2020-05-01
d5d88434-d356-4e54-8bce-dceb4ac27055,"Fowler, Lucas and Combs",Group,Central African Republic,Malta,2012-06-15
787895ba-1173-455a-8982-b4eee951efa0,Powell Inc,Ltd,Taiwan,Bahrain,2007-02-04
a6e216f9-3cdd-4cd9-b9e5-6bbb61fe519e,Fischer-Gordon,Ltd,Georgia,Nauru,1982-07-21
8b3fed4f-c931-454a-970c-d7831f04c812,Riddle-Johnson,and Sons,Bhutan,Pitcairn Islands,1970-11-14
d3cb0b9b-c1ce-4510-b399-6e1b6ac7e17b,"Duarte, Sanchez and Jones",LLC,Cape Verde,Maldives,1995-03-24
57133b35-3b79-4c76-afe2-3dc23e4c8b9a,Bishop Ltd,LLC,Estonia,Croatia,2019-05-19
17528114-5ab9-4397-a5b0-cffbd23cbd27,Lopez LLC,Group,Greece,Cambodia,1979-08-23
50e2ca20-63c3-4cdb-b10c-8cac310a960a,Weber-Shaw,Inc,Iraq,China,2020-04-30
022accdd-e16d-4672-8a61-28e14cbf91ce,Duncan and Sons,LLC,French Guiana,Korea,1987-09-19
a76f3eda-4215-4b0e-82ab-a384211dd364,"Ruiz, Huang and Horne",Inc,Honduras,Liberia,1972-10-13
e78f71d2-447f-4902-9052-eb9d43d1e380,Davidson Ltd,LLC,Guinea-Bissau,British Indian Ocean Territory (Chagos Archipelago),2003-10-22
a2a3e00f-99dc-4e88-b45a-9981fed0f8e5,"Torres, Campbell and Hardy",Ltd,Qatar,Nauru,1976-04-16
424952a4-02cd-445b-b73d-26e157e41644,"Lane, Moore and Morgan",PLC,Somalia,Antarctica (the territory South of 60 deg S),1975-05-11
