share_id,comp_id,owner_id,percentage
c45f34b7-fd12-4b21-9e8a-b068fc769f1b,9ac08079-117d-44e7-8d41-e109805e7c52,0f87f627-0726-47f0-9a70-6137fddb58f7,9.82
f2b06e60-5923-4fe5-923e-40a2b1e1b3e5,f2589aa7-05d0-462c-b402-cf826b164690,67491e83-077b-4c9f-877a-8d85e9c0ea46,15.81
8153d649-b4cb-4535-b7a4-5284b161867a,aa8345d9-cdae-45b1-a220-2742f25d3fb2,5a70b6d9-5775-4847-9f44-def5d2b53793,5.42
2b2c2e66-b2eb-4ffe-b8b4-b8c422e952d1,08a79d24-d564-449e-b83c-667dc58d9b17,a197e77a-1ced-4152-b16e-9339941c5324,25.13
74b9ac5e-c130-4acb-b6eb-20141b46f5ab,d31b1f3e-f639-48f7-97ba-0a4fbb3dc5d7,73e14616-d558-4e6a-81a6-92d97d854126,9.61
e94ae27c-ef3e-4627-9854-3fc967365213,226399fa-8742-4027-b475-50e9cbb0175a,86367e38-84a3-4df6-b3a2-70cb9d352c44,3.14
e11121b4-a71c-4d63-b17d-8f74db9e8de9,fc5f3f81-b5c4-4546-ae12-77c696f51e3e,53e8bf0b-1ecb-4a7d-8b84-019cdd3e9b52,24.68
1565d152-be06-449b-ac52-040138d4e275,80aea179-d05e-4b78-9c73-1a981d2edca0,a54c8708-6bfa-4f22-8241-e07bd6d91f7f,26.34
2d2c962f-80b8-4d31-9566-b17248fc927a,da72cb58-1d2e-4ca4-8fcd-b2789548411e,35e6bb9c-4380-43c3-bbde-2ca126176958,18.49
29a95e8b-60a0-47b0-96e4-da413f3fc346,82ee0c18-97f5-4d7f-a4ac-d6093cfd5a2e,af5a6c98-0dc8-4517-a3b7-5b1a2c3f9121,18.68
4c756e63-5ec2-4282-b966-59034c060aef,300fa49d-3fee-46e8-9d4f-ef592800a4d2,10bca1ec-a1c8-47a9-8ae5-f87ed203eea2,1.89
02f3bc6a-569c-4c4b-80df-c21eca2c67bd,5fb45e36-c2e4-44c5-8d60-3567dea7a39e,721a8264-86d3-4ea0-b7d0-ca31e3dd356d,22.29
3d904646-48ee-464d-9758-0fead3959fba,a43d4293-8b07-40ab-9143-1cd9b3fb77e4,426cef90-76d7-4c5b-a093-9cd3b08b4a61,25.0
20fcbc32-8d01-4c50-b81e-ba34b8e50f2b,e0b6fa4c-8d57-44da-a746-94f5d024e0ac,ccf77185-3f50-4dec-bbe1-e46a63587481,22.64
af9fb3e7-4257-45d1-bb0b-ba5a38fefd12,d06f1ab1-179e-4cc1-ae4c-5762cf18272f,ac247197-0e0a-4401-b349-287141225d0e,4.99
b945f072-eb17-425a-b95d-a37c66658958,150420ee-8d8a-49e9-82e2-a69fcad80a36,2c25919a-bf41-4dd0-b03f-f73bc70fc21b,0.87
35471e35-82d1-4f66-a8f7-ebb02448859f,47c9ae67-9643-430a-bd82-db6bfbeaa6d3,289c00c6-be3a-4855-b94b-540aa9213a63,9.85
543457e0-ad4b-4350-950c-dd0e76b2b66a,c5cabfb5-f1d7-489e-a38e-eb5dffc0a111,be2f72cb-2b44-4601-8c15-bff93f351e18,9.42
5b738db2-be08-464a-a01c-ac633a23500e,29a9fddd-d900-409f-b89e-cfa2d24df8f8,c0c884a6-e529-4c52-b07c-d3c9a8d8286b,10.54
d3957ef4-4e9c-482e-9f8c-380ba4bf8cc4,954db14f-ebd1-4f93-8fbf-bfc6096896b9,aadbe1a2-ec8b-495b-b455-8d7a38b65df0,26.81
172ebd24-62f8-4193-a03b-0b0d3f6c109d,f55713cc-6877-4fb1-a4d3-deca5e3587f7,9cb024d7-0375-4fd5-a241-92e11b9df681,0.16
39736d65-4831-4ad6-b437-1af12a3eea51,c5013d93-c8e1-41dd-9a16-005d1db25d26,c5ec8396-f236-408b-9f38-0a5e3a7a29f6,9.41
8ab97d64-29e5-4ccf-99fb-b65485aa1978,3736175f-aec9-45f8-b540-31e9b4818329,0490a12f-843a-42e2-a085-1eea0c29793e,20.35
641a294c-40ea-4856-a06d-e3f7ce210fd9,18b3e82d-2b52-4013-8623-71a25c87122a,1fd2733c-5abe-431e-a996-b23ef9de50f7,19.12
07faf60a-b773-4129-baca-2e0b788fc90f,556a6d2e-f4d1-4a1a-bbc7-ee3cb128c315,0586bae8-966f-47ad-830f-265fa5eb3849,13.22
53487db7-3bea-427d-9336-fdb5ff43c69b,51728a46-2ac8-410f-8e4b-515b5ee0a979,aeb51861-576f-478b-a894-b8f4b767e401,13.51
a55d112e-83b2-4cb7-bbc3-6d4359a779c4,806b8f20-6bc4-4561-813f-5b05d1815797,b192735e-5743-435c-93d8-4064186ac09a,15.49
5e0989d5-3ba6-41b1-8a6e-7102538ee177,5f71e1ef-f81b-4e45-beae-de6e40819f98,11eb8fd5-3924-457c-8000-f873ba5aa966,14.47
60c2d259-b4f9-46cd-a865-2300c15e5ad2,b4994a59-cfb8-40c1-a613-3f6b6b724867,ca29793f-9192-4b57-b326-f8bbe4b46aa8,22.6
5ede9e73-d0c1-4d00-9b5e-fa61795f8dc1,aed4d03e-bbbd-4257-bd2f-3a2395df5d98,5e021393-a947-4abd-bc1b-5e51a70ea9b7,11.89
0fea70a0-2e2a-45f1-b68f-3fc995e5e0ac,3bb22138-8bda-4eda-b3c8-aed38709c529,662ebff7-d4e1-4c1e-a656-92edf6ceea45,24.37
cf47f45f-bdce-4fdd-b0cc-e606fce0edf0,bf00433d-9732-4973-b80e-16eaaabaaa5e,9548f8dc-06a6-4a7f-b5e6-daec3b3541d3,3.4
04b4d7ca-c55f-47bd-9aa4-0e3fdf61421b,1081b34b-8100-447f-841f-faeb801869f4,7c311a90-34c8-4596-968d-f8bc42ec5fe9,21.93
89987972-375f-4b52-a5e9-d1ccc5d965a6,7dcd89bf-7609-439a-96fa-4c1d962a6721,5655c9cf-79b2-4213-814a-5fe7352b5bd7,13.29
541148aa-e669-428e-b157-2a8a446781b5,a21d36d6-ab47-45c8-a5fc-f7ecee7585b0,fbb98a30-89ab-4725-8cfe-3b0be618f3fb,14.89
3f0225d4-9b4b-41ad-a351-11fa7080e73e,c7d5f334-dce8-4644-9927-28ec474178c8,48f4e0e2-7341-4705-985d-7337587dcd70,0.8
0154ff7b-9eb2-4735-ba26-88beb8edfe1a,9f818dce-37e7-412a-936e-cc46a27892e1,ddc58b1c-a60f-4783-93b7-6e0ea76e72e6,1.83
69c04fe0-243c-48df-97e3-b47e57fdc53c,33b9d76a-5cab-40cf-beef-5e1a371fb67f,2ff14d91-b3cc-4a8e-870c-2250a00f7d2f,5.79
27b6ac19-c67c-42a7-bde1-4cddf9ddc464,2901f218-00c3-45ef-b1bc-3e16cc8febb6,ab025531-8a83-47d9-a0b6-5b31b047e0f1,6.12
47c100f4-51ab-4023-96fc-47bddcb977b4,64e67998-bc17-4802-bef4-2b90cd344b60,90108b71-5efc-4f4b-b120-48eae50ca5f3,20.63
2ede4d3f-a1c4-4fc0-880d-45f70feacff5,96d0caad-8584-4382-bad6-b3f2218c8869,d7f8e264-0f73-4888-bd35-a2e9fd9646e1,9.36
6171e14d-7403-41cb-91b9-84cd60533700,8271de0e-6984-4219-ba10-a0e558ab37d5,fcaaab3d-4991-4787-a4cf-573bdb0f922c,6.98
1921fcda-de79-4d32-aaf6-7677d9ae82b3,84d16eae-20d9-4d42-8d19-092caf45c2f0,7d8875b5-e421-47d9-9ea5-d8d16d4bf158,0.39
04a2fb80-2f15-4961-8b3b-2a4fa8a90720,067422cc-a4db-4e44-aecf-da58ea554221,2702d1e1-f70b-4710-ba1c-0a17056447ea,5.35
9993a7e6-2216-400d-b1d8-9c374e577e6f,04740b81-4c42-4c4a-90b5-41bf25e992cd,c58ed818-d047-419c-8bb3-ea031badb98b,6.8
a5cd59d5-6c41-4da0-98eb-09b155c58b11,ed462c67-e5bc-47cc-869e-6407f8b5a1ae,a3894df2-6cf1-4bb3-9b38-7ea8cdd29e8e,1.91
1b271e81-cc76-416a-86aa-215a69903056,eaa4e835-c6d8-4ef5-9273-208d2b9d2e24,fb70fa14-f100-47f7-a310-2add7d292392,11.61
6094fc43-8d30-44ea-81b5-214e4562f0c9,df81379a-00e5-4174-a05e-c624ca81fc78,fc55e2bf-630a-4ba4-a2c9-3bd892b55aa4,11.39
ab7f108f-1f56-477f-b5ef-5fbade94ca84,bb40b494-48f1-4b8e-b4f5-c7bb50cd2319,1a67abac-b129-452a-a592-9d61199ea747,8.75
ac526d7f-6440-4ad0-80ff-501dd2291f26,7e8df079-a5d0-4b90-aa9d-55d6d292f75b,063b3d6a-e692-47b7-b142-4c3737e2640e,16.05
f905c907-8487-437c-a542-52d8506ef686,8c3366aa-7fe4-4b49-a6b9-2ded7a289c0c,d8f92ed6-ad5e-42d7-9ac1-c4a75bb5f1bc,1.05
2c3abd2f-1c08-4138-8916-9c42f3c891d6,6aee6794-236e-4921-afcd-6ab073d0ef1f,db204fc6-0466-4aad-9adb-78d620764427,9.51
89fe8479-ce7e-4ad0-821c-55d55f0d958b,a1baaeb2-b19a-4efa-ab2b-4d7a3cdf7bdf,6ae64798-7082-4241-94d6-0394b6b667da,2.61
10f38700-9052-4667-b9a6-95df1a40afd3,2c5c21ae-4089-406a-90d3-b834f1e6a1aa,09b08b89-5b74-419b-8889-c2eb069ea41d,24.06
2a3156b8-aba0-4ff7-8b94-2b15d1929b21,e91f3afd-3458-4881-ad7d-7a18bf1f87cf,11cc0c84-df11-49d3-8730-ce3e678065e9,20.62
27099a10-ed90-4fef-bf7f-dd1cedc9d4c5,349ad121-455c-4b9d-b811-52165077b482,f47f85c3-e26c-418b-8f01-5b8003e0e88b,25.45
e887beca-a8d4-4cc7-9c70-05c4663956a9,60727d0e-25fd-4640-87fe-65175a1473e9,c854ec7c-1f47-4304-a8d7-5db9799a7742,2.94
85d1e968-9b0a-48b7-8a45-c41eb13df243,bf42d302-8e35-493f-9d37-87857fe474cd,40b94dfe-562d-48ed-bfe3-8f503a511b31,19.58
3d0817ff-18c9-44ce-a5f0-05609194d95d,af129c75-5528-4184-80fc-281cadd656d1,9f7db0bd-5e42-45bc-87d6-3d1e8608d06a,14.84
ed20eada-8a44-43a6-9ca5-5fe0ad590c1a,2fc37d9c-11c2-435e-9148-5c1ec284021d,6ed76e57-370d-4492-8845-9dec5af4f675,7.68
e74add6d-ec47-4abf-9fdd-dfa61963d64f,22e0c876-a94d-4107-8576-57083037dac4,aafb63c2-0a5d-4f4e-803e-ff1588651083,20.15
26b43eec-f9d1-415e-95eb-5d1e0aa0027f,6f866989-7da0-48dd-9625-01ff020f63f6,3986b0be-e7a3-48fc-bffc-ddfb209d4ce7,3.62
9c0f8113-4098-4faa-bcd1-b16d0fde05ea,b70a20ff-ec35-4737-a88d-1ddfc6c0d47f,77436324-5d80-4354-b809-f954f3a3bcb4,13.71
48cd653f-58f6-4413-80e9-8b4054d1b222,413fc78f-b914-4c9a-a717-da64ab474c85,41ddb46a-66ee-461c-a454-ae05efeecd6b,16.96
231231c5-0522-453a-8a6f-649eda5987bd,f07d7145-ab52-4fd1-8d91-b9d4390dfe8d,f09f0cfe-ac82-4399-8464-83f298739ecf,13.82
2a50b968-e122-4142-afe6-7c3009a22cdd,a03b8438-f0ce-405d-91b6-167b99661205,a2cac6cb-e074-4e57-817e-846ec81c013c,2.8
3229afb7-7db0-4eec-b348-d07e936c1186,c2079a9b-165d-4ed9-b36d-80a82a9a8a9f,180e0855-c06e-4182-9451-ab94286a4ab4,24.01
43d193d2-a0ed-4058-9f82-f3ab7b5ef245,5ed3c467-cbd2-4633-a83c-22922c7ef22d,3315058f-5e7b-4759-aed2-d9e39d7c65c9,24.69
5a94a97a-8463-47da-99bf-dfed6bf5519e,6095ca14-f96a-469a-a2a4-56107ca8d0bd,a1a80af5-bc47-49d5-a079-168d047063d2,13.6
f7074ff5-db33-4d01-8b8e-ef9eb6ee475d,7e9f2c20-8b6f-4daa-b022-f1288c756e10,a39cc54e-d576-40de-8109-c124c3fae3af,8.23
53b0c617-6f99-4111-906e-e0864f035441,1654ec28-fb0b-42f2-9563-41e1ecc0630c,e55b0347-90d6-467b-abfd-1e4fadf5d221,14.13
bfdf8942-463b-4fc7-83d4-f3b0b23a59ca,8a824b9b-7542-47bd-b51e-e4c135da5d61,4c3f06b0-b91b-4e4e-9a1e-e34983829561,24.11
967c4d07-04d3-4a70-9746-2c27585ee64b,dcefe92f-5fb8-4570-9592-4fe2e10115ac,fba49fc1-1b37-4d02-96a3-707f49c8142b,26.96
ac182b88-fa4e-4795-8fb9-f1cd9c2f3fcf,f5d375c1-d61e-467a-a82c-99a9c5c0a2d1,900d1f12-a8e8-4f16-9f5c-efcda6bd8a8c,18.04
85f75784-24e7-4ca7-acc0-2c016441a99b,4de890d4-f77e-4468-9a2c-c9ab3bdb9fe6,acc9d24c-517a-4b9b-ac04-95fdc20c0de8,6.41
b7349c33-c62d-44c7-8c20-447f61a85962,3c3f899b-be7d-4181-9624-65d1ab16de70,0178da09-99f2-4698-86dc-65601a9039e9,21.96
cef6aa7f-edaf-4402-a221-d17addada7c1,9558d8a6-2a37-4ef4-b2ad-9526ef94cb2c,7c37ba90-5919-4db1-ba97-7dd07b009a4b,7.36
0ed062cc-cc4e-41f9-a229-abd36d6b3644,00479a55-f79d-411c-a832-6f6ecd9deff1,320ef6d8-590f-428f-aa88-2e3d000353ca,2.38
965040de-532f-460e-b732-5bd50649949a,c580713e-b884-4ddd-9cf8-cb95e31c75bd,45655ecd-d156-4644-aa01-b3676a3605a1,4.03
16dbf8c7-531a-46f9-ac95-eeb0b2f75f2e,3cf30e74-f82d-497a-80d6-9008e3957061,70b5ea99-35ee-40cb-bf0b-c08a0c2472b8,12.21
e825a852-f2a2-4ca1-849d-a333e9dd4d89,5be0463d-7fdf-4480-a03c-ac195fc258bc,153411bd-4404-4514-a473-edbdea162557,21.61
986384d9-4c1d-4f9f-8d64-02244dc7951f,6558a12b-f912-45f6-b2e3-f961bdaacfa4,8f51b2b3-3ac3-4265-a753-7704ddf5179e,6.11
9f22abad-91b4-47cb-bebf-dba189ab5971,2ed49761-a76f-4046-aa79-3663deb812f7,7c3d7176-6cf0-4dfc-a850-ac268cc0c9d9,5.35
292b602a-f451-4c27-a3f4-6102681652c9,45ac8061-018c-4536-806c-9104d3f5bf41,ff45db56-e917-4105-93c6-7ad745000b87,3.34
add5c796-40c9-4e6f-9e4f-28d7fbab4d54,e2437dc4-8773-44c0-8a0a-91cbaa8621c4,c1756828-40ac-4f33-9b23-3c9b2aea9f25,7.52
ac0940a5-52d8-4243-b1e8-8c112ac7474f,60f8177c-e197-4ea6-9cb9-1c6fe941f7f2,8d2de3d5-5919-4cfd-9b3a-13324eb1c820,20.36
ec167e56-66dc-4d47-a55f-9a7e025ff550,7077feb1-1d00-4c19-be1b-482908a8222b,faea3d3e-9ecb-4f3d-bf54-36e069c6a082,17.96
428d7f0c-2933-48a5-86a4-43d291c201f3,e562d2c8-f726-4213-8ed6-a045413f09bc,25133e52-bbce-4bda-bada-c2d2a5d72920,26.5
5bc1d444-b375-40f4-b1a4-83b121b1e117,c8de2f22-cef3-41ae-83f0-e90f9b16f2a1,eabb3cd6-3294-4128-afb4-95c9a57a3704,14.88
656cf7aa-e0a1-4981-aaf3-d90b7d87b7cf,d0765961-07ee-4273-8d0e-0479c2a2b903,31bc8b7a-1865-4f26-a35a-2d05fc25023d,22.38
4af463f5-dfcb-4b9f-9204-d3f893404f23,fd70e8df-4679-4eb5-a874-a6e0a054640b,47fd2ef5-2c6d-4ffd-9bba-8a6857a2da62,8.86
eab1d0a7-7a7d-4239-8728-28a8c52fa41c,75a9db48-3bd4-4390-ba7c-a6918de531c4,6f3f32a3-302a-4930-abbc-d894ae43a78d,3.29
3c105cbb-0b60-4671-b3b0-a9db9c05d721,46346ce6-d334-4a0e-8912-b3aef661dfad,d50a7226-c4cc-4ddf-8eb0-b88ed776e932,6.21
9c531aae-2ae4-428b-b6fb-de2e68a4563f,dce3cbdd-d510-499e-a0e2-37a2c4ab1319,f32b4a95-0083-476c-8013-a15b37d15548,1.2
2950ad19-30a9-48b9-b94d-a4a226b7ae4b,c01b3631-a6cc-42e2-a4d8-1a1c89f3fab4,2da64a25-ee40-43c9-9ad9-236fb685363e,5.8
ca2de34d-dc55-4a81-8600-0b396a4ae2a7,f0bba708-39c2-4f8c-abae-48ac040af51c,35b1fbbd-0372-4465-8d9f-d1dfb56d12e0,22.31
33c039f1-a2f5-455c-bdfb-21e3399de911,b2a36ec8-0084-42ae-9c8a-1736bf573905,9e06841a-33ea-43d4-8820-44462425ca2f,6.64
a8d6f3a7-ac67-41ea-9e59-4d2d01569efc,9feb91bf-6797-486b-8e4e-930a202b37af,c55ecd2d-c3a4-4ed9-8e12-3c70742a2140,5.66
edc126ba-9688-4bb5-8deb-cc742a04adfb,d5284d60-80c1-425b-a39c-e73e23e0ca11,48feff99-09a0-4ed9-9e48-0edcab80304a,18.66
0e2d7783-dc22-4993-bc4c-2ee7ad7e6109,8c92e573-6e9e-4152-958b-7ed71703e7cd,c182f263-bbd5-467d-95d8-689df02fa01f,5.55
bbe9d1e5-cc32-42a0-987e-187b0860102b,a1baaeb2-b19a-4efa-ab2b-4d7a3cdf7bdf,8bda5e0a-5960-46f2-be5e-773f502b672b,9.15
c9da63e7-3175-43f7-bfe9-9e874cd44d7e,ea22141b-3b79-431f-8d6d-742e0c7c8d10,814ebe00-0e8c-497b-8c58-97d4361c2c48,21.19
42ea4a0a-9c7b-46ef-9531-f2fa9445906a,5c34332f-f4e6-4534-a91d-bb6d44cca911,0c7e8b30-6199-4d42-9126-42929d2d8b09,12.79
f4b243b8-629e-4522-b383-3a54402178c8,66408e79-e056-4ccc-9f7d-8ecffafc5724,09f4531e-529f-4efd-a2b2-3bd4c147da06,8.48
23c5fb70-0992-4383-91ef-c29f6caecfea,6321f4ef-7e76-445b-b3c3-dc21511edc8d,cbe49b52-0eb2-41c5-a1a5-af3bba904475,6.41
e9dc28ff-2f31-4169-afff-a1c6a267cd3a,067422cc-a4db-4e44-aecf-da58ea554221,679f468e-daf6-4103-ab05-2029a844f235,25.82
df116a47-ddac-4512-aec2-1223d9efdac9,fe6cc887-4e59-41a0-8bc0-3bbb2a08e9af,f33ce224-9f03-4964-9c19-b62e33da23c6,0.09
cf1d7bc9-0fed-48eb-83e5-b98a14441b0e,780d6ef7-9d22-49a6-9244-8e8fb647a05b,e56564f8-24b1-4c97-b64b-dca38644b060,25.77
b20cd73e-2df6-4b24-8807-09c1e70004ec,b7c848f3-5831-4ede-bdb3-928c4c97ccad,17cbe5bb-d5be-4aff-b70b-b8f18dfd2f1b,10.9
82d0ad55-3630-463d-b00d-8b3688062588,4e610a95-daf2-4422-b349-fbdae21d91ce,58a2ca6e-c52c-49cf-a47a-1382c3379b88,17.07
a3ac9c51-15f9-47b4-a290-4dda94c648eb,03f31247-5c5c-4a33-9532-054c2ad402df,37cbf187-6610-4fa2-9465-65469d994ca4,2.51
11587d92-f0f1-42eb-969c-beac46355ae7,c1b47409-65c8-4d19-9cf4-adba45879f7b,34e64feb-84d8-4475-a337-2369a8008c03,12.32
50ef4bce-8dbf-45f9-8062-d23cd6a5cb2f,c01b9799-ea3e-4975-a76b-9e965204da21,dbce601b-db64-4d8f-ab9a-a0dc3ec7bc29,7.08
b3004d40-0e6a-4277-8f62-a51d05f57d85,4c2ed30c-4119-4c2e-82d0-10d08ce8b56c,049536de-982f-4499-a1d0-e7902ddbfa70,19.68
d96a2b93-9490-4297-96f0-43da0d0d2017,3998a8a6-44ee-43a2-b753-1bddc23f606b,e0178235-8d19-4e3c-bd69-290499fd270b,3.87
6226a15f-55e5-48fa-915b-12a27ca61883,539af974-5204-4caf-a470-1be613ebb546,5e3e7bed-f2e5-4deb-bbba-0350d641ab38,15.07
14d496b8-5ef6-4771-8efa-cd96314af457,200ace20-cf80-4ada-a67f-db7cbb4a0b88,0f52123c-c363-4c89-b6c4-32548b08daf2,5.32
88efb676-62ab-4501-9749-620794727d7e,b94a25a6-d5c4-448d-9c9c-025ba9bd25f5,bfa1b688-169e-4563-9b0b-0c01b6855e9c,10.17
eacbcc52-e138-407f-ab60-3ac1cfeb47e3,faba8283-758d-48ce-b69a-52183fe9b208,e72f7428-ee81-48c0-af1c-b2a4f8c25382,10.85
98017563-ce6a-4970-94a0-803976006d73,eaf7ff23-6897-4c8c-82ab-75801277682f,57a75f2c-feed-4abc-b88d-3feade6ee07d,17.19
71b3b272-0b4e-49c2-88c6-b4f2264270cd,850a9307-f852-46fc-9bc4-5807bd76ebfb,dd11f626-0ec1-467e-b216-24a26cb5d633,12.59
e8af6fcf-c326-4c72-81f2-da02ea637f80,dac299f8-f11a-4336-abe1-c904232d9494,3939ed1d-4e37-4064-95e7-904b3690e2eb,8.44
c4ecca4a-6355-4cad-98c3-df6570f82551,f409f622-fa34-40e7-8dd3-ce72f15fd04d,bb3e4d45-24ff-4935-98d4-65b18e8d6175,13.26
e0cfd590-ec74-447c-9d80-66594db358a0,a6b909b6-64ef-4f18-854a-5cfa5cdaa569,82f65992-1311-4432-90f8-41662eb6bb5a,8.77
9e587afa-0983-4e7c-9b25-a3b296a36a83,b3e95b18-0fd0-49e9-9f52-5859244d27ba,3dc12ef7-d05b-4422-8bb4-72160db3c527,10.9
7265ec69-d90e-4b2a-aeb5-2439b1339c96,49696622-dfaf-447c-af5c-93ed4bdf7360,c4b9bfbc-37f0-4798-9082-2985a72a40be,7.9
baef3645-d870-44bd-96cd-a266cb34d838,6e059424-476d-453a-a25a-3061d7cda345,a22e6ad5-607f-4c1d-88be-dbbfd87a14c3,6.95
15060a4a-0b90-4177-84bb-d2731c98a3ae,08eae728-1942-4f0b-8f32-b8f0ae59f7b1,3103cdaa-5376-430f-87ee-95bdabdf53ea,5.19
8eb11271-086f-4a8a-82b5-ab3b55858e61,0e73a79a-38f5-4298-89d7-66c7b5c706b0,131471fd-e962-4311-9f2c-84151894d44f,7.31
ad438c64-da82-4a86-96cd-0aae61ba5781,a7ff139b-32cb-4866-84a9-80fd30b85980,733c35e2-4bc2-4b53-baed-0c632c431c14,19.79
31c121b3-afa4-4f10-9147-2a0d9af3b714,807c8e6e-b96d-41b2-8043-af5a512b0674,80fdb093-3cd9-495e-b942-b7b1b1fcd6ae,18.9
ab3d808e-410a-4dab-8d56-42abc4508fe6,1bdde4ba-f033-49cb-8c99-610dc2539c08,55e90920-c13a-432f-9866-bd88b2386254,3.13
66de5d87-4631-48d6-90ec-98686100626f,dd1e94de-7382-4b42-9b7c-e2f09b2a4bdf,69efa61b-f641-45c9-97ac-4025827a5f1d,11.4
e07ca9dd-cc53-4646-b788-3bd217c5acb3,c59b4452-111b-4422-88f0-3d2c20f43c6a,fdb3a20f-66c1-4cc4-be75-70287dfe3623,5.42
c03b4635-8c8d-4f19-b196-0821b580670a,d4480028-89ca-4def-8730-6efb5e701508,3190b38b-dc95-4e57-88b2-cfd0e3b9403c,9.48
7cc700f6-ff64-4e7b-a195-621007c31213,2c5c21ae-4089-406a-90d3-b834f1e6a1aa,cd09b23f-7fde-4ec0-b1df-f5226a970427,18.28
3086636c-c592-477f-ba4a-f8ab28953aa3,9baa0985-9df9-45c9-9ed3-d9f7353af1a6,8393f903-5d3a-4aa1-8a0f-439c5c4e1948,7.01
8d7cac7a-84b2-4730-a3f7-15f53ebf4b0f,3a0c01d4-3e0b-4b23-ae67-48517abc96e8,3097e241-cafd-495a-b328-dd7b238a510d,10.9
c32e6b99-be39-4b12-9772-373482b563d2,48de4cbb-0613-4b51-bc2f-b21de4f302ad,74035371-b7da-45c9-9307-08e44cf228ae,16.23
68c7e703-5840-47db-a7c7-e3fd2d9d40ba,572da5c0-cb49-4240-a814-b805f3e7a87b,d5e5bb2b-ec98-4c89-b664-486901e495aa,1.16
